k[h/Mpc] dP/dk(z=0.00) dP/dk(z=0.20) dP/dk(z=0.40) dP/dk(z=0.60) dP/dk(z=0.80) dP/dk(z=1.00) dP/dk(z=1.20) dP/dk(z=1.40) dP/dk(z=1.60) dP/dk(z=1.80) dP/dk(z=2.00) 
0.0075189 1402934.3160583507 1135573.4085212336 920130.2257422288 754839.2905792457 623299.0373103108 520708.96557909285 439989.48480888514 374852.4983276542 323148.8365077771 281339.51611660246 246244.18375204183 
0.0076708 1370424.0939987549 1113637.0187717227 899682.0425079814 736391.3669685994 608097.10472597 507607.95888426143 428730.4749250808 365811.1249501663 315295.3918205463 274126.0714089382 240219.6087639947 
0.0078257 1330820.1311041336 1079831.0049487352 879429.1141180592 719916.5186185674 592224.7424323198 494355.55496166064 417257.3779939502 356482.89610800624 307123.61681997974 267166.6020200271 234405.37941071 
0.0079838 1301261.720233103 1047737.0515288824 855206.4083466282 697942.2408180638 575767.0976667915 481009.0812569985 406204.2948388662 346078.60178756726 298715.90112428134 260032.7891901406 227552.55507904897 
0.0081451 1261244.8209152725 1023344.2457916243 829011.9005296167 678218.8330483458 559942.9237071626 467554.9334979141 394821.38677202084 337223.03461432876 290466.48633775883 252189.2546009699 221326.14909435902 
0.0083096 1224612.8663730219 992485.1216188993 802284.9658868366 659937.8828529122 544204.8461163937 454089.47092020756 383283.2286756352 327480.948821748 281907.0622221421 245314.61312836967 215194.69734710525 
0.0084775 1188031.9783961277 964780.1102735023 782242.3207222768 635861.5405099414 527421.3567451239 440465.34128549986 372155.68069751374 317179.6417518669 273607.15796250355 237944.375934223 208761.13741921086 
0.0086488 1153581.48199262 933518.5573587243 757089.3952040535 618431.7559034831 511310.78920054866 427283.9578555436 360841.8279313991 307497.3462722528 265480.8330740122 230702.02184351886 202384.37547697488 
0.0088235 1117703.3537136219 903806.910097779 733836.2256809623 601775.8972172404 495551.6183140993 413911.3692711592 349102.9909189092 298292.95476297266 256723.0797781676 223322.49145370553 195817.7901598097 
0.0090017 1076287.1069753966 875717.6557900023 711834.2643296099 579886.5985622401 479099.45057721355 399914.3774409079 337844.4348018066 288303.41200616624 248342.00931467308 216085.30982449694 189453.06124464254 
0.0091836 1043304.7136356249 843379.3015690262 685396.4329514686 561709.8535742036 462900.3292028102 386330.3533268507 326088.4613487177 278448.24639101163 239841.67347532307 208905.43356915202 182965.8650219828 
0.0093691 1006737.1462226408 814378.550400257 662936.9093936415 538333.7680945224 446224.01288655435 372659.53225386114 314721.67860608327 268917.2161439819 231384.33515217135 201197.4135976048 176399.85527064936 
0.0095583 967958.3439650582 784331.888518643 634941.703455799 520398.2012176041 430187.4152288332 358965.1071049515 303363.6023934773 258777.77559683402 223260.05367795506 193948.34835361456 170119.18305587067 
0.0097514 930095.261473061 757680.3013467768 612293.0708141554 503894.13676457596 413854.1774668853 345316.38272025436 291306.2726681908 248559.4744487377 214646.75579261436 186284.3366107731 163537.9521827807 
0.0099484 896165.536996569 723466.3161383055 592484.5261618826 479445.26955803623 397497.85063363647 332091.178385284 280654.57231556147 239320.78113811684 205875.51208305627 179382.34789575438 157268.09536725783 
0.010149 858804.5814886389 695776.2084507647 565019.8398548529 461527.44549536065 381046.09188697906 318739.2146175647 269045.984326907 229577.48083062854 198065.17576384475 172383.88114521 150779.05568737403 
0.010354 818195.028375824 666027.3122919148 536159.4276344841 441275.20907688973 364546.952641416 303334.34319266374 256150.6388738703 218593.1072556195 188602.999728091 163959.0348316203 143752.6680456535 
0.010564 786022.0984835147 632263.1402331057 515827.6025348854 420473.7538164309 346150.6323321486 290354.6127828033 245242.7099256111 209306.5547884327 180066.1390581404 156769.64045445848 137679.49789355835 
0.010777 747715.1722577219 607107.9642116127 493137.121914009 402030.5606472025 332224.9484985699 277404.4447197233 234093.86717863084 199754.07141284848 172176.95587929356 149561.52197880315 131216.36260130355 
0.010995 707955.1182443047 573986.8457166781 464389.9251529062 380915.2001666874 316180.08441363834 262919.2353948606 222192.68782575923 189371.60958120564 163218.14625071868 141895.8247702027 124345.76347765586 
0.011217 676053.4453480685 548219.3690038245 445530.8990058471 365762.6237876826 299266.82731361035 250472.02885949385 211180.62392744079 180391.3231779677 155689.94446136057 135362.86966285575 118883.07987188754 
0.011443 633892.6733765902 515100.64046055917 419405.9055975288 339768.25551545515 281853.4889479434 235666.85604253452 199112.14728933806 170178.5688361816 146450.8694591675 127181.46891188592 111496.56144294402 
0.011675 602666.791590957 485379.0888395504 393686.8503962167 320311.8536322772 264429.2315070352 222513.76627245452 187783.54638970317 160016.80428306252 138063.02680875704 120106.68107677283 104988.4118474343 
0.01191 566408.3871581091 460254.8521985008 370413.0910690535 306454.4050439574 253859.15161266696 209470.27548345173 176783.4714228427 151002.3083930313 130169.21972071868 113314.6808157821 99508.53559572645 
0.012151 524776.5917143109 423500.9840544909 344504.624951151 282661.4051694976 233465.29486350832 194584.37427094823 164521.48267563176 140270.55348703358 120725.69037074625 105194.81425489149 92282.18340903742 
0.012397 489886.7725344639 397204.6542663013 322338.4729876348 264040.3693251782 217734.40721894603 181937.16690880258 153698.28567948993 131054.24289198552 112951.11027961859 98246.38444701117 86059.94641281207 
0.012647 456389.165418166 371612.05781511625 302317.39251419983 246353.23178854387 202358.01281382504 169201.51806546754 142794.50004152203 122070.49968818807 105124.69922739748 91149.57422749259 80194.63410227385 
0.012902 418470.3225489774 339166.77436941385 275160.72708941315 224654.11980375735 185575.12110411274 155244.78029795978 131030.20373328448 111756.08880402191 96591.02381257637 83985.3491614561 73412.7681798845 
0.013163 383351.07260836125 308312.0302921858 249659.46837981007 204831.2941876207 172111.6780204103 141879.12918171426 119669.89111524374 102300.81339749336 87970.84552394843 76717.34343917528 67171.31052513978 
0.013429 348986.8175383898 284266.1190751787 229751.68713604065 186344.36795396163 151370.29328738168 129320.72769552142 109114.65594643887 93046.38283333092 80126.64811451118 69397.42807462122 61153.56626166321 
0.0137 311654.6383998998 253984.67938421748 206512.4510696243 167790.87350147645 139293.9124405356 115632.97126351508 97891.93301527953 83413.35184597872 72239.25987763854 62706.66252067171 54935.81468762388 
0.013977 278007.70152907673 223066.33296637196 182401.95648867651 150600.73367112505 123949.72139725187 102904.55019018266 86697.64823287466 74081.05427422389 63778.364375063924 55622.27387030007 48922.04281817618 
0.014259 241365.4734705399 196476.06319545303 159599.63061488004 132008.53911178018 106298.95530101129 90351.8642342051 76259.80626722684 64955.8423268365 56113.47189347567 48870.72466124002 42624.077863215294 
0.014547 210546.86762872257 171020.0053534961 137946.7638919938 111712.5730660971 93445.8311557968 77300.23939618541 65560.22436411126 55952.34023483614 47885.44860168465 41800.379020865585 36630.87645254581 
0.014841 175467.71167170332 141197.65506405072 114339.82398084982 92037.56860523977 77288.35913625854 64881.01187931367 54718.20252850323 46657.876828592736 40318.33740480979 34754.86626245688 30682.49468218478 
0.015141 139626.17062511732 113903.0976479004 92467.91178781539 76470.51452733431 62647.25253159508 52567.61192267907 44293.814817317914 37596.020588767075 32537.33503725273 28526.596801555468 24721.278336002917 
0.015447 108882.2243773375 87331.4459646183 71101.05513247554 58063.15427345918 48937.640120077376 40183.90199002374 33847.480382539085 29041.04245623717 24918.579943670524 21692.781412462584 19176.16545653894 
0.015759 76537.3288534406 62147.623060221995 51122.68551501844 41650.49113640794 33389.326868411496 27958.68587109694 23651.1922831989 20363.01415415168 17562.78726256389 15070.323512212228 13350.024616688266 
0.016077 43384.69076151701 36358.518676031556 29921.748424645702 23394.362868902423 18155.28332987882 16054.12505136503 13813.582879692884 11740.712143046349 9903.59571218391 8739.870832279652 7655.085526243989 
0.016402 12596.963279526455 8331.017513561299 7473.4496599405775 5806.268198551987 6511.367150515486 4455.520935673847 3661.62975737342 3035.157590217037 2843.8365102342855 2507.2536859632414 1985.3519677623626 
0.016734 -19419.494180020694 -13853.613873477396 -13240.578493551822 -9655.087221210766 -7153.935270223555 -6910.744776862728 -6126.97457076267 -5248.416545048827 -4523.466891022938 -3899.108199867737 -3470.401111857076 
0.017072 -50153.05722980487 -41647.49474629323 -34372.98845847059 -29072.050330131322 -22133.423630809557 -18488.73716688028 -15518.4646386739 -13101.214110600218 -11362.196338805088 -9956.865905544268 -8525.504999150013 
0.017416 -78103.00119638607 -64829.22452047891 -50892.41574822893 -40737.418443703486 -35775.36334327496 -29582.124433138528 -24737.070677531738 -21245.137540862233 -18410.70443933159 -15902.721233249009 -14141.515701113363 
0.017768 -110208.22648439178 -86193.76581220992 -71724.29879991864 -57378.69245172075 -49664.756552278384 -40273.49043643171 -34231.984022696895 -29127.764248070365 -25010.5240193974 -21827.772694557887 -19139.1066288698 
0.018127 -138015.23446575901 -112511.53464097812 -91578.51167658417 -74980.31516008696 -60392.984862227124 -51095.42406175836 -43036.57093729574 -36630.767257895415 -31517.49758877178 -27377.22438491151 -23889.082517359202 
0.018493 -164396.30474701495 -133245.79067516624 -107658.39997077214 -89026.54547794755 -72550.80308038498 -61139.00243435103 -51500.09738107084 -44194.13963725536 -38167.5717969978 -33125.1749887732 -29108.01608331724 
0.018867 -192302.90552093863 -156290.96960510418 -125552.81694584928 -103429.31013587113 -86575.05984846517 -71230.5484487471 -60320.841815292915 -51405.99749751832 -44195.51532904051 -38534.52158741749 -33782.69305365722 
0.019248 -217781.92524574412 -178445.23036206464 -144537.3279041146 -116601.75832124085 -97286.5288115688 -81098.59171856864 -68480.25576648956 -58267.615740423826 -50255.36603365977 -43794.74015690003 -38249.80774308866 
0.019637 -244542.49730154578 -196653.0133540886 -160323.5385172005 -130927.8746590127 -108235.97226947757 -90231.12220031922 -76093.25160138085 -65109.59152739872 -56092.96139175759 -48673.511267875554 -42892.423637297885 
0.020034 -268653.52775532036 -217391.73201405676 -175583.42757236178 -145313.58751540168 -118194.76338158708 -99578.25322492264 -84077.13341866992 -71855.69658258786 -61781.47976254704 -53681.39912633723 -47250.97094367306 
0.020438 -290537.9930600752 -236387.86193128477 -192789.19016552408 -156300.50190958765 -130241.81110744285 -108144.34054665547 -91444.77948524363 -77951.36027608669 -67369.30283405307 -58519.27727652603 -51102.89885026737 
0.020851 -316057.12807418 -253725.39001225776 -205737.89381525439 -169027.3654224737 -138740.12520569947 -116682.7861741599 -98428.6809585804 -83892.42453294134 -72420.21958154932 -63082.28267832677 -55152.088231794885 
0.021272 -336312.722613211 -273143.38500564266 -221064.0094388406 -181440.14122329763 -149112.53853602556 -124791.89012658509 -105218.08329004855 -89841.09562248112 -77298.52703509097 -67392.34004549801 -59057.53972065416 
0.021702 -354509.5346298648 -288667.77064639516 -234917.4458880984 -190569.3584863207 -159603.82381631888 -131897.69354954065 -111448.33570030375 -95166.06019592316 -82099.00631765804 -71176.60536206781 -62411.966620402265 
0.022141 -378167.7133209241 -304622.55541005515 -247210.47694913094 -202028.3602744877 -165089.2649704152 -139266.8884976352 -117777.85728437534 -100283.0688035079 -86409.22827452119 -75131.92025663095 -66060.89053562126 
0.022588 -393927.748827346 -320648.3401238745 -258913.00922705582 -213051.36285342363 -175216.23072603316 -146430.021555198 -123532.54687875728 -105546.02462646505 -90845.54947651117 -79163.65195768727 -69377.66037170497 
0.023044 -411042.83323764196 -332517.27044108557 -271445.5425472822 -221163.1184803444 -183476.786020644 -152490.50014604614 -128748.6736433527 -109888.51397182092 -94880.87146571059 -82481.68484070824 -72254.76650278142 
0.02351 -427386.25545917766 -346594.26440378284 -281703.4265981441 -229488.5431467793 -190377.02090484963 -158326.81049390679 -133693.55160068203 -113955.91581595085 -98241.50205534432 -85359.59547900743 -74888.303353555 
0.023985 -442189.85178050806 -359160.78044235904 -291075.62455706415 -237820.38159339936 -196073.54537608777 -164027.252367719 -138427.1215744862 -118280.91762905312 -101820.54790337812 -88610.11310210201 -77615.56619110369 
0.024469 -455943.64905712375 -368651.1389602696 -299212.09939907165 -245411.93137028549 -201394.8708086082 -168891.32200227963 -142657.12611211068 -121640.22155914934 -104977.82613848639 -91257.06610680025 -80029.67936279839 
0.024964 -467028.91503805085 -378229.6493047321 -307459.24632411846 -251114.9219328754 -207846.8854153507 -173277.0443725068 -146348.01042278233 -124946.46473243274 -107565.05709278333 -93559.3371557864 -82052.46831458129 
0.025468 -480229.13300399634 -388381.03036321624 -314474.0033199574 -257447.9204432974 -212669.18326247556 -177485.908623974 -149890.2987888575 -127999.408854962 -110311.53744513443 -95973.5273372247 -84175.43389644759 
0.025982 -487884.4036121696 -395921.41747512645 -320493.04771461245 -263017.85724175285 -216742.43614502478 -181061.2520611573 -152789.775493795 -130342.9630260372 -112382.47932980303 -97712.34593766752 -85689.11078292938 
0.026507 -495768.78002459917 -401180.8993856035 -326256.5396207816 -266837.9463078666 -220109.18275353778 -183798.3602267227 -155292.29267868877 -132438.7652633305 -114009.2028843985 -99251.3721174383 -86973.03200264403 
0.027043 -503218.57392150746 -408109.18089016236 -330950.938552078 -269835.7669875681 -223142.67353235505 -186372.00017763127 -157333.80908586102 -134354.67151921766 -115765.02767772591 -100694.25758079364 -88319.30393475511 
0.027589 -507799.28540220077 -411650.7305400908 -334956.7996436837 -272965.88603630615 -225844.4602381129 -188550.28378993465 -159110.24458178377 -135805.68211813748 -117143.1175933602 -101805.81321002342 -89282.67287655502 
0.028146 -511643.76671618083 -414823.37966226914 -336385.7739899816 -275492.96003659023 -227332.92464398633 -189731.42236720969 -160287.46580403153 -136704.73327741562 -117883.71392598696 -102382.57715364841 -89786.66043021518 
0.028715 -514760.14906348754 -417341.30308934755 -338971.93268103834 -276890.01450946915 -228373.6507685727 -190675.47470512317 -160984.49767693775 -137411.30956141406 -118407.83825855257 -103033.36363121562 -90277.14036487187 
0.029295 -515379.0815978431 -417097.2350420001 -338955.104089516 -277444.5222549995 -228840.8194911817 -191132.89263140157 -161286.37138923298 -137651.04803899192 -118645.19269295075 -103209.71336672812 -90596.167770886 
0.029887 -515904.73772659246 -417686.98106476024 -337729.78605470667 -277191.86503443436 -228797.7341345311 -191041.65055717976 -161444.72186606703 -137750.81121283417 -118620.0930816019 -103084.74512712797 -90513.23599867933 
0.03049 -513844.3907459519 -417560.84261798963 -338547.8937625704 -275700.98658316745 -228181.19971497048 -190477.8323433929 -160962.90016930882 -137285.07601506828 -118336.43022535507 -103020.87791277005 -90116.7695447095 
0.031106 -510151.41453453235 -412574.1303753816 -335993.1765822094 -273950.4569639076 -226384.9087513032 -189015.8047212502 -159480.3845891165 -136122.38808671734 -117336.24429575357 -102083.72059899668 -89490.71597523763 
0.031735 -505871.78629856417 -409505.8721048939 -332108.0009349432 -271887.28899981594 -224427.2533730063 -187500.0805083461 -158283.9677855676 -135137.84704914803 -116458.3311022137 -101218.66724515014 -88810.75838197052 
0.032376 -499696.5788376519 -406115.8257711942 -329390.6726257939 -268572.6097331793 -221972.9280110744 -185453.30777509208 -156561.2964489385 -133602.96829937748 -115130.57036264215 -100155.91871925473 -87741.100841261 
0.03303 -493223.4668905448 -398752.5776695648 -324206.94749092567 -265342.4986019217 -218911.32985750088 -182757.90759204567 -154251.01009764758 -131610.91175186782 -113438.50216483761 -98679.30821632146 -86603.60689203255 
0.033697 -484595.17900617025 -392757.8568609683 -318028.1198001405 -260399.260206757 -215157.24676643504 -179613.0778704981 -151729.81210923046 -129431.45440965457 -111570.06052261725 -97008.06692077927 -85043.82887819991 
0.034378 -475272.1914509142 -385089.0379774625 -313383.2207676623 -255573.62877997698 -210984.0921825725 -176085.7242536822 -148742.61324282497 -127025.76425865164 -109365.13782075563 -95118.45065669286 -83386.74107657126 
0.035072 -464169.4666669202 -375582.48088677425 -305015.0815171674 -249575.29585128307 -206089.7695733814 -172179.0489456317 -145342.59356479885 -124013.20149094553 -106905.34495867603 -92916.94590106505 -81538.19937866274 
0.035781 -452569.418954444 -366733.5182170688 -297349.9409597802 -243200.87971742777 -200808.51151234814 -167740.70811061194 -141607.5225683464 -120762.31636441988 -104187.00884436964 -90554.3072449009 -79366.36812457285 
0.036504 -441093.9950667049 -357530.1027313799 -290702.6695064118 -237210.5832058796 -195900.42488575482 -163455.3673648162 -138088.67810884016 -117909.54780756193 -101586.57289498337 -88385.7540100188 -77468.84957508027 
0.037241 -430058.47587647685 -348731.1053177851 -282642.2118941372 -231342.20311574737 -191118.5590448294 -159553.8113094989 -134664.00014894299 -114973.74690294813 -99020.71337749029 -86126.23137707982 -75626.01743387614 
0.037993 -418037.73057609756 -339203.0264632015 -275440.85056698415 -225026.634696858 -185825.45353556224 -155103.32468277117 -130917.5396802244 -111770.17563637349 -96386.91063383597 -83788.6625677232 -73427.12071483975 
0.038761 -404909.6964138086 -327831.41696999443 -265950.59954897035 -217272.66355950426 -179380.1618819849 -149850.08336063082 -126574.5651627804 -107963.44321147018 -93055.01750123364 -80930.8424212556 -70903.08869880319 
0.039544 -388396.6672719909 -315088.82320012746 -254966.68785691113 -208715.12226461532 -172354.58039750822 -143965.52576168717 -121570.28681495541 -103726.94833157043 -89367.91850132542 -77716.17562043767 -68201.94424289966 
0.040343 -370948.2477325912 -301138.523635339 -244219.22286050802 -199802.71648516034 -164991.84538391896 -137752.682659162 -116309.0954338173 -99304.01861746234 -85525.81010376525 -74452.88389136991 -65257.31061376183 
0.041158 -355200.74730910274 -287573.1646598765 -233620.25128295785 -190941.2584985861 -157567.668366128 -131657.24214551543 -111166.40575845819 -94771.72067396106 -81697.47549659465 -71073.16400214304 -62333.21977074833 
0.041989 -337691.8966449358 -273300.0176311126 -221858.33863327722 -181374.23275707796 -149860.07174442516 -125049.63329834293 -105573.78369267413 -90076.57091278661 -77743.75107595851 -67511.94738203895 -59160.52094816063 
0.042838 -319806.27101413655 -259119.80732028157 -210174.26551338335 -171846.85926924064 -141908.178928616 -118435.00544168238 -100000.47195816849 -85479.69759108723 -73579.72408076741 -64034.397400194226 -56162.559719182274 
0.043703 -302058.0639879028 -245009.4942138797 -198777.37291020315 -162496.9583804224 -134138.3146291033 -112066.7440273554 -94622.761633368 -80661.42563354033 -69511.3425847204 -60490.03402324629 -53051.61259015984 
0.044586 -285051.9652932655 -230532.5835987624 -187298.3329637123 -153052.43269711366 -126437.6419802901 -105645.7677752732 -89127.33164907043 -76059.90388550135 -65591.76913876046 -56972.81701976624 -49961.168302423415 
0.045486 -267838.80415987247 -216479.4647985213 -176071.81385840868 -143976.54951986292 -118895.82631644086 -99244.5814817292 -83790.40562070327 -71571.70959050412 -61647.676705346734 -53639.580822429154 -47041.77375376246 
0.046405 -250719.97429397504 -203719.60277367986 -165066.024375657 -134978.36363403214 -111434.06458655957 -93024.8572199457 -78625.37116169647 -66988.90331238681 -57752.227163010764 -50218.49359274666 -44025.310475184015 
0.047343 -235582.05006149085 -190485.60750002923 -154732.87648236367 -126480.42872457328 -104485.36629282947 -87221.0177011679 -73643.25453457759 -62908.51551439143 -54179.892187394675 -47075.220616177496 -41269.543136330016 
0.048299 -220403.93495120356 -178457.8632980279 -144893.04816574926 -118445.66042848307 -97806.33863537696 -81643.13303687643 -68909.69299997124 -58826.944685880204 -50690.736639685754 -44171.19705724428 -38729.00325644633 
0.049275 -206408.19833769038 -167553.91646307285 -135660.65488903938 -110925.80286904979 -91520.34240599895 -76494.05871055849 -64570.229309035145 -55057.33160155203 -47542.98973079836 -41265.64469967896 -36212.91512111074 
0.05027 -193426.74985654498 -156335.7057298401 -127109.75725550085 -103887.30066775058 -85806.67140189193 -71625.26591647734 -60489.4899279965 -51670.66629108726 -44489.724852799845 -38669.63578461105 -33870.146017644875 
0.051286 -181050.6397014032 -146774.0414610288 -119153.59204631308 -97376.55008062278 -80454.22892786944 -67142.00468753395 -56740.44370348702 -48396.42394254783 -41657.08992818811 -36277.38512676304 -31873.673414356876 
0.052322 -170529.5213724947 -138198.77689459696 -112064.3770241887 -91644.42459065179 -75615.00806755183 -63182.72753797559 -53329.45738374414 -45507.47445624524 -39273.637521642624 -34151.339231102196 -29941.074925985267 
0.053379 -160646.71946116624 -130105.9251026556 -105673.6683417874 -86378.48769699944 -71355.02336203944 -59546.79695503191 -50283.970765075865 -42879.00918502227 -36983.58638833871 -32160.963738416685 -28177.926816886535 
0.054457 -151201.4811913455 -122941.84415132317 -99766.18908682538 -81548.4013372737 -67412.30703761574 -56234.33786655731 -47472.73845245436 -40500.46457020557 -34894.421302499686 -30355.68378649867 -26593.707731466195 
0.055557 -143989.49054631492 -116689.8953832107 -94663.26176458682 -77411.42967132141 -63835.85963138899 -53386.04430983863 -45060.21713522053 -38458.298534779446 -33157.090477030586 -28844.827616786148 -25285.911013114055 
0.05668 -136797.59512241502 -110680.00042569407 -89924.89693873975 -73480.09763430837 -60645.0439786733 -50705.706696162 -42819.701909106836 -36516.37697313531 -31466.159566285743 -27341.756209836414 -23999.885534266265 
0.057825 -126625.15869473136 -102489.12944465416 -83148.88147785842 -67987.37154331594 -56155.25521262719 -46822.84798989816 -39583.89615724154 -33813.4407513145 -29147.003957818644 -25338.563826314436 -22159.039188564297 
0.058993 -117173.1785710376 -94769.58496070001 -76870.76984960036 -62860.47204051999 -51900.46052268676 -43364.510324449104 -36598.11343985598 -31204.744093825706 -26886.24197140325 -23408.505815922286 -20517.28659211345 
0.060184 -114570.24864618943 -92938.3243477665 -75480.9110989343 -61699.90811772969 -50971.26559560935 -42540.16248265833 -35888.123039817045 -30665.115028296554 -26402.010104307978 -22995.78188585134 -20185.678951636175 
0.0614 -117470.1056695666 -95052.66785373143 -77097.0798832207 -62986.28612357369 -52046.48218703975 -43464.42532164049 -36702.60077735907 -31328.888849174742 -27024.481358814257 -23447.51616632143 -20625.6490423745 
0.062641 -118735.85828760726 -96480.66681108504 -78332.7478484944 -64071.07337298764 -52885.60443812785 -44119.51476211035 -37291.304707434734 -31785.050940491725 -27383.733220148555 -23851.69123350033 -20859.795937211853 
0.063906 -118684.32807923711 -96500.90189546772 -78345.53441828355 -64033.48945390602 -52915.284203369396 -44138.99416382264 -37267.94849390128 -31863.674677506286 -27439.757947677284 -23836.45729190261 -20913.380661986528 
0.065197 -120112.50473148428 -97322.76765781532 -78945.7380382801 -64539.95650658311 -53296.7326005113 -44575.39529540237 -37582.1087254477 -32074.35756331221 -27644.516658534463 -23997.429480073442 -21068.215169190727 
0.066514 -123171.37755049777 -99646.2996894884 -80889.08555403791 -66101.25545373971 -54564.223431389444 -45551.925307151236 -38524.24140924691 -32839.65543541315 -28298.52051529498 -24633.973829587623 -21568.000305022564 
0.067858 -126849.08293732948 -102627.96838217581 -83316.4992926413 -68053.5891051153 -56234.78231468512 -46900.41072843029 -39621.02640660392 -33823.54829720102 -29140.493457202432 -25351.978281795542 -22280.64926009571 
0.069229 -130836.87342256977 -106069.10633607888 -86071.96235717818 -70437.1581033573 -58102.353269843 -48554.92493297017 -40955.2715725118 -34919.8302055999 -30132.069268542415 -26194.212665636456 -22985.668183318703 
0.070627 -135543.22024551203 -109789.08384086107 -89076.92249631949 -72852.88462823887 -60145.187811374984 -50252.58819939554 -42438.2810108642 -36201.137429551396 -31220.46339151023 -27147.18002067077 -23773.812245703502 
0.072054 -140247.36962585608 -113665.01010355487 -92288.07363534448 -75363.93484552755 -62288.5927924106 -51960.45381795126 -43886.32347237547 -37495.72726771668 -32270.281467982226 -28081.855316161953 -24613.03802208934 
0.07351 -145108.90722172812 -117596.65942410528 -95439.31728546762 -78029.14396239503 -64395.16368773558 -53799.43397179419 -45433.05134076862 -38739.572921302286 -33411.48495282249 -29061.04846793386 -25500.308731767094 
0.074994 -149540.05196344806 -121111.23868730938 -98288.618754553 -80381.99257279915 -66375.80368565259 -55427.03051825536 -46771.28818180464 -39947.74358311403 -34447.96215517154 -29923.294255730667 -26211.964668637658 
0.076509 -153069.26693830997 -124066.8184121155 -100693.39244415864 -82315.06460579328 -67961.76240725437 -56743.3417122541 -47928.66868131658 -40902.86320122266 -35229.12785511202 -30673.751731155826 -26877.6377488586 
0.078055 -155986.6447875389 -126388.40750311341 -102575.22966537945 -83851.86574477071 -69232.82908451711 -57831.775864120944 -48823.78713987759 -41622.78939311809 -35909.82160721031 -31214.565532083936 -27374.658115054102 
0.079632 -157757.20323058352 -127843.96747091695 -103736.91999311687 -84819.57772386624 -70050.076166674 -58482.881878420136 -49355.920376717884 -42147.508924685535 -36285.906852342494 -31580.59695019015 -27683.670194917722 
0.081241 -158327.60869778655 -128299.3251332126 -104104.89035794223 -85131.50510888638 -70319.2061234182 -58692.2826953228 -49589.77886963947 -42315.57981362988 -36453.27292426146 -31715.049421122232 -27792.523091598567 
0.082882 -157668.49348732168 -127699.40375610726 -103659.11939416116 -84746.73740661237 -69966.2869671323 -58438.9789652053 -49333.96488206913 -42068.20018156331 -36296.18699390661 -31532.073030206877 -27672.407495179395 
0.084556 -155490.85842813854 -126016.97046996246 -102290.6630066754 -83605.23260236028 -69028.15599140103 -57619.71812252933 -48656.83543724663 -41555.497641407295 -35755.66762211916 -31125.900657948747 -27316.199356062592 
0.086264 -152061.13428474267 -123201.02645422082 -100024.80427104956 -81720.36238857861 -67511.59146088036 -56363.44298515277 -47560.551222844966 -40641.04985579779 -35015.51535764899 -30445.241425705895 -26657.509934777547 
0.088007 -147295.26169129394 -119363.13484981554 -96851.22960612709 -79201.87737063013 -65404.66771722237 -54628.06056542029 -46112.29697560884 -39336.74920202745 -33899.04256646622 -29506.734766225458 -25862.243092161818 
0.089785 -141337.65763360693 -114541.0058110529 -92945.7307382007 -75994.18855250544 -62727.69051299186 -52383.40443362789 -44284.68151145351 -37738.63428231263 -32562.065627330834 -28282.905255366546 -24828.847847829456 
0.091598 -134222.33845290117 -108730.42949001514 -88256.3278841989 -72100.25516084749 -59572.872725623805 -49719.25108759187 -41990.49799171962 -35844.68448851758 -30896.811381279833 -26836.9766591129 -23572.487522553987 
0.093449 -125971.24772319465 -102051.3005863991 -82844.36377226506 -67762.31422182017 -55942.84945703788 -46728.30830073016 -39386.941947898806 -33647.928594314144 -28971.666550021626 -25241.24664351311 -22094.773753160705 
0.095337 -116928.3929961403 -94737.64077028466 -76925.44412531231 -62862.75308537526 -51873.17995651346 -43353.66768774686 -36618.397995448555 -31210.072888599803 -26923.103499126657 -23427.192931473954 -20498.9740090337 
0.097263 -107215.01612053328 -86891.45749754054 -70477.24034599212 -57604.723507341434 -47585.73744011538 -39726.033892097024 -33553.89043913121 -28656.63544420329 -24670.300730008115 -21453.00016440617 -18836.50441646934 
0.099227 -97169.96147230738 -78733.07586100294 -63891.15902913282 -52271.96938925014 -43147.793356718175 -36034.01966151272 -30419.642251884306 -25939.17770460475 -22402.990413000545 -19474.6936278832 -17065.759599694502 
0.10123 -86659.08789531587 -70241.17841948252 -57026.29214807869 -46604.438902653725 -38483.16429301093 -32116.830801545795 -27145.041723581548 -23176.430492409003 -19964.244305615386 -17340.535167867685 -15214.97348407677 
0.10328 -76743.10684728232 -62166.35513733426 -50444.7461431611 -41221.40742558203 -34077.50587646014 -28428.185279235542 -23997.285583646248 -20491.990624999802 -17620.717392305683 -15334.391097811702 -13470.371150151583 
0.10536 -67315.48661696711 -54532.40690660343 -44278.16638264341 -36209.210132470995 -29878.365823100692 -24971.69427860516 -21067.075576552103 -17980.9033204451 -15522.10311262132 -13481.893133291876 -11813.093102438503 
0.10749 -58347.9454786318 -47294.298354956925 -38393.27312727772 -31381.257134585358 -25900.45326130362 -21639.422798572596 -18288.247557161514 -15588.165811623141 -13457.081937904648 -11692.581599161816 -10245.50320965131 
0.10966 -50662.98138626342 -41045.14373360379 -33278.84259848087 -27221.010488409112 -22512.691820569737 -18769.48353352033 -15828.33973495233 -13517.627200204799 -11651.265437464082 -10134.357711000408 -8890.249552411302 
0.11188 -43982.84196044372 -35632.57408151821 -28940.559786207632 -23649.070940365804 -19505.391678100495 -16299.743829873601 -13767.470865160092 -11748.86292320091 -10128.559221353207 -8807.719574978913 -7719.680822775021 
