k[h/Mpc] d^2P/dk^2(z=0.00) d^2P/dk^2(z=0.20) d^2P/dk^2(z=0.40) d^2P/dk^2(z=0.60) d^2P/dk^2(z=0.80) d^2P/dk^2(z=1.00) d^2P/dk^2(z=1.20) d^2P/dk^2(z=1.40) d^2P/dk^2(z=1.60) d^2P/dk^2(z=1.80) d^2P/dk^2(z=2.00) 
0.0014013 -24935879928.235172 -12794068108.010426 -8631203400.667423 -7491526896.221514 -7803169486.401037 -7259488102.661371 -7161863755.602149 -6488640842.917468 -5452525143.76756 -3196058560.607935 -3030693118.0740614 
0.0014296 88120015041.55495 43922121291.96031 28599797228.071175 26380070170.183228 26599259316.262573 25889935851.488033 24798133900.874683 22063151835.508587 17835177502.88531 12050572956.12045 10656577240.238363 
0.0014585 -327575983873.8938 -163158891214.4359 -106498485528.23045 -98512993120.91927 -98407862781.02583 -96503029820.54732 -91423833686.05894 -81304945267.43422 -65034902759.905846 -45356599591.18318 -39853454723.08984 
0.0014762326542663124 131295562026.22198 64610943346.88582 41910735100.89236 38899400172.56118 39069180653.74966 38508224535.023254 36499068232.28932 32485316720.14244 25906235439.889503 18055902538.764557 15855651344.517838 
0.0015899025686448185 -33977088952.654778 -16695124540.523123 -10820474774.499056 -10047967937.143425 -10098784679.50453 -9958766525.713423 -9441828159.582462 -8404130640.405531 -6700638737.740522 -4667159859.374331 -4098641928.6830406 
0.0017109536462946561 7795729427.614305 3526490021.1970053 2160398388.8913383 2075775596.8830023 2177862664.0347567 2211190053.994821 2132938513.5816593 1909564162.4930632 1506291176.1458435 1011495116.389522 888754167.7110031 
0.0018423383525243578 -2173226700.771424 -1039467705.2399427 -661205697.7931348 -620512495.2610065 -632504801.1182218 -629276046.110114 -599975415.5959373 -535202586.4106447 -425287686.06744057 -292674883.9422572 -257132035.45320314 
0.0019825804546796575 -160316365.66159862 -315742782.42371804 -305306979.59081984 -228396630.41685233 -156633841.65977147 -104649890.52037717 -70546534.68657431 -54062810.031062335 -55834062.50544388 -68562036.59706292 -59835613.456634045 
0.0021346324180690876 -531581785.4140869 -388012809.35434914 -301091476.8594488 -251517704.81444865 -215660009.86597487 -185737740.31872037 -160791768.7943691 -138651480.95962572 -117299022.50128043 -97202412.54845971 -85395561.82229266 
0.0022984942426926484 -252332353.48502934 -214775305.31060216 -178573004.78894037 -144424927.0706411 -116863905.79005738 -96038418.16011842 -79870766.47428371 -67602585.11000235 -58821781.57347516 -52593977.12826948 -46152221.78725914 
0.0024741659285503394 -346045077.47698253 -280706798.8912407 -226985294.81422523 -185314670.42082518 -153108733.08539486 -127826357.11810648 -108113936.30755773 -92421743.89081989 -79537550.09287336 -68734519.86743635 -59925672.895971075 
0.0026631237082964275 -643301081.7596468 -522414004.0239301 -424574968.8129045 -346447888.7804756 -285606447.80426806 -238279651.66107282 -200773393.34471637 -170997502.03809482 -147459035.7867435 -128790525.58791396 -113227306.03349659 
0.002868320047239445 -64862003.88704033 -54421608.11079945 -44758122.791601926 -36995765.05123187 -29978865.06576668 -24269318.305822898 -20283384.84908168 -17408958.805497378 -15089709.756940117 -13033890.177398043 -11239552.505000578 
0.003086802480070859 -504632567.6123827 -409783531.41422486 -332028782.63645095 -270431504.12058544 -223194930.82062852 -186659838.22945464 -157592693.66051725 -134337723.45122904 -115759257.84620532 -100851861.01102753 -88427306.36380883 
0.003322999704753469 -396424786.445852 -323271675.5117336 -263292510.54496586 -215481401.36160782 -177677604.05350688 -147719423.63684604 -124359985.68607797 -106043411.37591004 -91513188.782956 -79805917.54805829 -70013621.45663568 
0.003578387953941541 -261811115.35395902 -212743893.34411457 -172824871.6591927 -140514210.44814473 -115334820.78388612 -96357996.12536447 -81378652.01989208 -69395932.1588823 -59781193.422325015 -52006168.30166199 -45500807.648313805 
0.003851490994980809 -367089341.0677657 -298570827.7130536 -242258811.05971068 -198344558.87649825 -163863226.42334178 -136182983.40858582 -114568891.36743134 -97656774.59976564 -84287142.60043684 -73561971.60636677 -64610479.99559911 
0.004146737525834071 -343573260.8301835 -280207985.61241114 -227692873.99867684 -185525747.8143617 -152715272.56564793 -127563808.0234885 -107756756.19896735 -91967204.04065101 -79286751.35373731 -68987149.55198884 -60343446.892526545 
0.004464127546501329 -303156682.99932003 -246542330.34290388 -200433757.25609097 -163746231.35906824 -134959668.0610259 -112251020.71483682 -94428323.4010624 -80399070.03875642 -69304887.00886063 -60445866.90246392 -53078481.08695437 
0.0048066135222911135 -292180001.34003395 -237865931.70040363 -192988482.6733639 -157654499.46585014 -129761230.7743221 -108007128.51751328 -91082471.2480634 -77771066.31050453 -67148166.02430256 -58519646.65660762 -51267588.67565176 
0.005174195453203425 -290133934.86965966 -236203987.919028 -192037196.2285912 -156293953.75887066 -128933712.0065945 -107901121.30623241 -91081548.05423798 -77564040.31456888 -66757728.34055966 -58110107.313853726 -50923928.03418401 
0.005569825804546796 -282187942.77273214 -229333966.64854842 -186307608.9781126 -152431873.66043302 -125441171.4259551 -103988070.8422465 -87470064.22678538 -74655649.44552177 -64520362.63888298 -56322270.269544475 -49439359.170823425 
0.005996457041629761 -267967289.6097184 -218492616.74711245 -177425018.74585915 -144710162.17172477 -119428893.21258453 -99874888.06323308 -84297243.63738033 -71813804.92954284 -61822901.47185003 -53792498.12387318 -47100122.622823276 
0.0064555653971065845 -255773180.57498208 -208098048.3473438 -169125512.70469525 -138104619.89085245 -113664907.15920416 -94588165.28795634 -79723056.18953528 -68038793.30419959 -58750235.4829369 -51252882.67657737 -44973693.877377406 
0.0069501033362857996 -240193690.49116725 -195449649.67857012 -158884069.51914904 -129623054.04069692 -106877090.59066927 -89126183.51075006 -75183653.49348381 -64142310.74206964 -55325767.08085075 -48198008.73689513 -42228507.244260944 
0.007483023324475937 -227334947.7086942 -185321011.85113564 -150313407.2632624 -122867517.29759826 -101288107.73316494 -84371188.18055928 -71088855.04593208 -60599923.96959481 -52263453.86684072 -45563927.15221436 -39971685.758577116 
0.008055801594331266 -216180756.46664456 -175667534.23466107 -143025891.25443822 -116806853.49655446 -96247580.66990621 -80227047.81830224 -67641574.6412036 -57684918.61571096 -49759438.51630287 -43382459.770703875 -38055870.25946654 
0.008672866843814585 -203336199.71273914 -165938479.835746 -134554793.34724253 -109773182.69010298 -90534636.37573317 -75450455.48034684 -63613566.81954779 -54260543.963902056 -46809018.56038511 -40797853.11670153 -35768756.4514301 
0.009337171538234426 -191041252.40848598 -155116430.9087741 -126227997.51246578 -103022871.08721669 -84840199.40156947 -70775647.59570636 -59725625.69321264 -50957097.556174725 -43944304.86842495 -38268455.24330309 -33512881.771282826 
0.01005166814289932 -178095085.0222991 -145208517.44697565 -118042312.24792026 -96388921.47639333 -79405876.75691164 -66109300.813311815 -55682716.305729724 -47463350.62233157 -40946658.34790203 -35724741.69974523 -31372158.49691276 
0.01082078535577207 -168042396.6649566 -136791791.1580343 -110904561.63863574 -90599425.1716129 -74783693.91059186 -62384576.43473251 -52627853.90393595 -44894560.03548312 -38716666.936133936 -33721721.49663311 -29538809.151428167 
0.011648951874815471 -154846849.1044461 -126037620.53001681 -102700123.53641309 -83838938.51532926 -69010321.36483397 -57489617.50036031 -48477610.32358213 -41365131.66276539 -35701172.61990261 -31131053.887250826 -27306037.776240014 
0.01254207263064659 -136281893.398634 -111087361.39739063 -90055403.9820447 -73508160.97089568 -60644540.96491002 -50555419.076166935 -42595870.62697213 -36291741.243442215 -31285057.70552481 -27276939.98655018 -23940061.284142807 
0.013501623855919692 -128732690.3565421 -104744553.94918314 -85281959.72999609 -69646806.53757922 -57365680.43712168 -47827138.84430823 -40359610.604940236 -34451144.718276404 -29724614.851203717 -25888248.68671979 -22667377.11832579 
0.014534986713906113 -120986158.92396204 -98702554.9433596 -80219238.68161756 -65630713.02903963 -54238506.35384416 -45272836.72427974 -38213156.65723555 -32627961.789688118 -28185452.258785687 -24615515.058566794 -21634001.234059628 
0.01564806613522291 -96387017.95708178 -78483086.41876325 -63911911.98074715 -52173447.0371987 -42923956.72226275 -35752088.71329172 -30144493.035598066 -25713255.14910034 -22173437.464872167 -19304486.195210267 -16898190.79114955 
0.016846767050487158 -87548467.13955353 -71328859.01485385 -57862583.91842298 -47246587.08325477 -38998137.59597268 -32517028.323874064 -27402197.29018459 -23348699.364106786 -20124828.05106726 -17538607.263463482 -15383110.387947785 
0.018136994390315915 -79551812.49394612 -64950362.63300692 -52987360.35028224 -43359261.20136756 -35789234.85702701 -29898200.61853349 -25267354.570982594 -21597482.56281155 -18668767.285436668 -16304640.911796633 -14324695.661144527 
0.019524653085326246 -61097103.806309946 -49837628.870625556 -40569547.966731645 -33153196.09774248 -27351855.33969785 -22821533.612768076 -19251143.118805643 -16417357.208967058 -14154781.903034033 -12329323.216819173 -10802786.002991313 
0.021020076764098023 -48147102.54693785 -39343521.43712805 -32010650.058353115 -26232262.04637441 -21668628.1326499 -18049509.832621723 -15227249.075568622 -13011286.099148637 -11247723.16875502 -9820067.261739198 -8621696.149032755 
0.022629170357248304 -47899575.944747314 -39177992.83780194 -32008774.437281433 -26207841.46717989 -21674771.3317555 -18160776.184514415 -15361941.098505134 -13119705.51050469 -11324802.522334373 -9881069.323931139 -8676004.82442446 
0.024362267493356952 -20624628.797941383 -16910135.441583823 -13815183.205042476 -11351197.434689792 -9375955.54319774 -7802587.4977675 -6582943.690741883 -5629061.933304782 -4868295.829143748 -4248060.778050824 -3725103.062543359 
0.026228225568349573 -15923360.168595461 -13128169.780515231 -10755192.965764586 -8827763.716215095 -7322473.736696004 -6146781.0962760355 -5206535.437928456 -4451268.795358646 -3845480.2683359426 -3357531.4849025123 -2949839.704386639 
0.028235901978151758 -2343526.574942288 -2014898.7032031158 -1722266.962328124 -1464293.4277791663 -1250984.6524180234 -1069248.532849665 -919173.7478900997 -796178.6531656918 -695504.937570027 -612755.203525892 -542543.7309249075 
0.030398582816651903 2882567.2215002696 2240451.5727231093 1727045.85779594 1351094.8067250524 1087157.548576008 888256.2164909767 735810.1519989943 618076.4088415888 526822.3239544255 455436.7530394908 396985.2354334082 
0.032725125479775616 12060803.462296844 9722496.08736868 7860229.073943683 6389573.975789824 5241834.5052985875 4353782.227496387 3659977.0335400365 3113463.403341181 2679740.077227531 2331392.1695473036 2040917.4944572253 
0.03523176852671981 13096020.026837911 10597416.66456036 8543472.71247046 6936621.803889767 5688807.182622903 4716543.615323983 3964683.097743695 3377081.192909681 2910936.8903194023 2534289.82741306 2218763.8103285558 
0.037928845586064366 18164458.39125182 14752199.231922522 11984040.936328312 9774722.875558833 8059093.118599542 6728028.686378609 5673313.0226652045 4834126.3679899955 4165840.3951049414 3630292.44389857 3184362.2898255065 
0.040832595217006204 20013618.229886252 16264128.362400496 13179366.271478178 10742029.114475273 8832168.633641947 7339956.965663122 6182012.039099228 5271232.811306733 4546435.885448068 3960670.940584833 3469981.4413610417 
0.04395925597874225 20568584.126318928 16821235.4591509 13729918.83802191 11248593.614249168 9301732.296519203 7777319.054746895 6569334.695814995 5610275.104455977 4844860.704655981 4227903.259879129 3711914.8476134245 
0.047325066430469444 15236618.188359842 12447246.825146649 10146610.634066075 8303527.459009716 6862724.7235868545 5738391.32031329 4847935.960746938 4137503.3637127513 3569386.2347448906 3111714.6180637483 2729353.788405005 
0.05094921759669324 11063223.790558042 9020511.296008265 7330455.359150868 5998808.098879994 4908006.137823567 4034920.311368528 3386394.8578393655 2898161.9307047 2513581.681792156 2196553.2990765795 1926583.026014506 
0.05484942426926483 6318102.093048877 5319520.766674506 4462690.178175211 3692640.4334024377 3253632.63775272 2972458.5255922433 2596174.0480730818 2196437.011662681 1857044.02604447 1608497.9382249373 1418053.9107442114 
0.059049306170652495 1927433.5977974143 1781793.700265964 1628058.7887312702 1409807.6812453896 1378254.6128859404 1402802.03134228 1269314.8929396805 1064490.9559269852 881836.8827254336 760149.3219461188 675858.3784293111 
0.06063478004133451 834895.0792511528 860912.828280029 816209.1589353132 719363.0354410023 716288.7554257936 739837.5955085157 673366.2940267045 564412.3326278807 465228.03165520116 397875.7401498767 350576.62806117156 
0.06222025391201653 -147588.92695452238 -33971.17214026845 65854.90579789218 107299.97463929604 130765.2946606276 153179.36351760317 140923.43847615446 112886.46666021479 89162.56487953699 77916.79825782398 73310.73585584003 
0.0638042515500443 -795610.3546600355 -603353.6968611525 -494593.7115596579 -385775.4443156218 -347540.6654052425 -351100.6457270876 -318940.4060181711 -269939.93997790123 -226969.72327284305 -199416.01997813574 -180918.62507062763 
0.06538972542072631 -1283387.5275226396 -1101425.8407954013 -891624.9233047696 -726238.2060795394 -723571.0697527396 -748790.9975517425 -683782.0861988169 -577253.1519272405 -480578.35441647546 -415427.88006476924 -369858.4080305779 
0.06697519929140833 -1470148.9017069892 -1301134.931598801 -1174081.8652926222 -988620.2819742508 -972167.3869289047 -1021304.0637343907 -938867.4264114825 -791966.0164691088 -656940.5139007769 -566319.30432857 -503400.7802589643 
0.06856067316209034 -1579394.8669368052 -1442779.8817471713 -1290694.9599509358 -1087419.7671328862 -1099684.2349648671 -1170214.015496039 -1079938.6721847493 -911805.0799246691 -757807.2469103384 -657023.0484339065 -588720.0061128271 
0.07014614703277236 -1460388.7750098857 -1363281.558389001 -1272699.2150007607 -1128082.639486237 -1151123.3922331391 -1216142.5110274 -1119589.4398313626 -945734.6655890336 -786116.4495762793 -679680.3013475453 -606166.9919921466 
0.07173162090345439 -1233403.705990197 -1264859.3647824097 -1188473.356484395 -1035648.2115934837 -1078500.5302755584 -1170708.616146346 -1087733.7580073862 -918475.4073219473 -761281.8926639828 -658320.5748398938 -588716.5183893663 
0.07331561854148214 -942922.0140011356 -980541.1032381904 -1004622.9785591591 -909679.5334015287 -954208.3169054651 -1040263.5808842669 -971089.1142756874 -824221.5900708834 -685779.8410093096 -593056.647695847 -528989.1874883173 
0.07490109241216415 -610630.0359533024 -718141.608069095 -750904.0035342665 -720002.409952298 -785238.4209350713 -856997.0220018702 -797725.6565087135 -675905.2126647265 -563223.3344987436 -490304.6323188823 -441494.0028279261 
0.07648656628284617 -125121.49372165209 -356102.8034990248 -469638.1531603158 -465946.1804553194 -543105.0998583793 -633124.0673814901 -603779.4494946437 -514091.5388405335 -427399.3930171819 -371419.09855979687 -334364.12890370976 
0.0780720401535282 240423.16049345463 12430.388566033165 -149426.60468667332 -214591.30771569294 -302934.4038297791 -384676.6193595757 -375227.8549924427 -319769.975883829 -264598.64811184397 -230153.0351593374 -208368.68027955206 
0.07965751402421022 722328.3742947329 406657.71818541054 188548.76814856686 60315.87773870378 -40441.44796181911 -111334.39458041548 -127918.30788970641 -116154.28465482758 -99591.45142139518 -89259.78404695293 -82971.41572971051 
0.08124298789489223 1127894.53245454 753187.0175498832 504630.66906285 348790.0044476211 231700.4580716291 143673.59851846256 100100.46436507566 81627.21409195951 71107.56954678423 60113.92641086996 49126.059646716916 
0.08282698553291998 1554189.816765675 1158921.1192573372 849169.718298164 618222.0003430586 486251.7955758891 411298.31394439086 345284.3671666729 286350.64834511466 239058.97529532367 204147.40152786206 177105.3413855406 
0.08441245940360201 1933867.9434785936 1477475.4009800074 1130432.1074929226 881938.6255431704 741082.7368074142 646837.1610455376 553233.6720422277 465573.95531617175 393553.80475697375 339784.1538921507 297741.26498480473 
0.08599793327428402 2300206.9950008066 1818930.3871247154 1449973.4507414354 1141820.5450037853 978265.3238138692 889211.9989459814 771463.7403037837 645705.2614283826 540546.959734565 466288.23663811065 411157.87592169706 
0.08758340714496604 2598950.3730608993 2109279.280851017 1695012.2141641465 1368216.9528729916 1188634.2092656812 1073709.6042428298 936824.3623274303 796240.7228914892 676480.0860470054 586257.0987671474 515468.9775266688 
0.08916888101564806 2929341.533659231 2386669.1674984703 1953516.3124744387 1576434.4599624602 1384351.5085003576 1274458.5569797214 1113142.8798815813 935784.7891913035 785560.8843857375 678478.1214942428 598418.8493730212 
0.09075435488633007 3156681.390912967 2606852.325743358 2150518.537908005 1768117.0387801437 1547322.1433811584 1403606.4233122428 1227083.416203359 1044711.5422994479 889970.4179628015 774679.6303503637 684835.4908525646 
0.09233835252435783 3376369.5936418218 2819925.093685501 2346993.1505568246 1931283.5100191594 1697457.2752498016 1544935.3527785963 1347190.3286558308 1139750.6065981996 964378.8318365944 835938.7681749138 737398.6254844454 
0.09392382639503986 3553856.4565772936 2973848.0331654157 2477503.327905502 2051265.8897857086 1799520.0628623634 1632188.9485743693 1425813.3388501096 1212920.1423176825 1032437.6662991144 897985.0991483784 793225.6028527498 
0.09550930026572188 3680789.1961575355 3100122.681651926 2605677.357129898 2166733.3991110767 1890971.9428178587 1697210.0174715368 1476020.277184712 1256075.0894901985 1071326.5978425397 932832.37515798 824154.9118355028 
0.0970947741364039 3765705.5303643495 3188526.496678563 2682262.307514297 2240109.271068567 1948024.9452820525 1734638.024950653 1506767.8936570105 1286534.138168151 1100831.0705446347 957814.9726111497 843220.7603002103 
0.09868024800708593 3811944.1864026953 3229109.345877236 2717420.6376009476 2276392.9872296327 1971354.8518831239 1743789.8333777143 1508522.2606652316 1286599.3621643202 1102910.8832288946 964065.8453829227 853941.4227695084 
0.10026424564511366 3815330.8460014686 3244087.2478204602 2745066.6167250625 2293661.5301718316 1970204.1437502585 1725160.602687664 1490866.7380392516 1277281.9083016196 1098802.0253623053 958036.3011114877 842911.7713986312 
0.10184971951579569 3766308.8843291034 3195855.522417162 2689552.3567992775 2268942.5349556683 1944550.4241167018 1682409.815817373 1445283.5402398524 1238512.33903139 1069061.0145020026 935871.562439085 826744.7849670451 
0.10343519338647772 3657570.8732146258 3123184.8605013276 2644456.729186771 2217972.3554519564 1878623.6991881572 1611977.9105335928 1382227.1742435852 1187038.2875794747 1027451.1615932628 900055.7956655655 794409.7428514268 
0.10502066725715972 3531908.5657353457 2996107.1549478616 2529889.516637422 2136289.035481393 1802772.7797898962 1526914.2604966464 1304882.86890627 1125387.8737800496 978741.3452564623 857303.0656021328 753958.0524502489 
0.10660614112784175 3340540.8981064735 2843546.4631209816 2394964.968284041 2019592.4865538324 1692965.9741185624 1417258.7518762182 1202916.4775964478 1035939.6941353877 902657.613432856 793427.0248456561 700715.1236202792 
0.10819161499852378 3102866.0434558047 2635054.681388491 2220225.6739737336 1871947.5381503997 1554961.2702947147 1290057.6580431932 1095189.3712421532 948995.0150612068 831465.302336515 730943.0364729548 643246.8681407047 
0.10977561263655151 2828033.1474708277 2412099.6789617827 2026116.4176449368 1704077.366340713 1406786.5333208202 1150922.583522194 969687.5878614495 839584.4968528309 736971.4229911033 648669.4251269489 571115.0714186862 
0.11136108650723354 2532725.487970094 2126641.6853688844 1785075.5654034845 1507012.4419103116 1232973.678831737 997189.7466004937 837760.5414209771 728624.3446437826 643650.4822151068 568945.4401125129 502236.8678052352 
0.11294656037791555 2166794.3283744683 1834977.9471950745 1532333.1591500898 1287027.61621181 1046725.6900157292 839330.8495225795 703826.5262561098 613750.6953577753 542758.4020820004 477556.3575097672 418022.61134083587 
0.11453203424859758 1829409.9010134367 1520024.449662606 1267979.3735943513 1060476.723298628 852116.9675760178 672887.1357063887 559483.6404359317 488001.7785243854 434319.83149557794 386045.30734089296 342062.3910621264 
0.11611750811927961 1414579.5017993627 1191404.4907971928 976326.8374285232 813277.5962084163 651909.4395735766 510865.5295579547 424558.466515352 371787.55076585937 331099.1065427282 292024.00490408257 255345.6642340305 
0.11770298198996161 1061300.0168563994 862623.6308300996 704829.7223813304 577552.3089543957 452596.2298976217 349386.5846700607 288798.3376912413 253555.76706954694 227112.85056468082 201412.64152765978 177013.6832768726 
0.11928697962798937 667364.6968938977 530811.7868456774 413185.9868773272 333401.53605126025 258249.16737928605 193354.5825833113 157218.14061026904 138232.5110831496 124697.0973812143 110970.50746263037 97571.37577130644 
0.12087245349867139 327652.34235859965 232733.64133743232 173598.6590709882 121185.67251959522 81254.77953645542 57116.431958723006 44692.4561143729 38404.06965855069 34296.54557692092 30394.641805220475 26675.52629222962 
0.1224579273693534 -1924.1534576049621 -43760.26411446433 -81591.74552711996 -88628.85595657174 -79504.82751029494 -67710.63196405179 -59903.67589620119 -54778.520031599364 -50452.42062897447 -46072.44822387513 -41806.20494043858 
0.12404340124003543 -274266.265024042 -290271.77379413944 -268182.8252316025 -254499.04571376572 -222234.32305781372 -182606.0958146037 -153889.51874496558 -134086.3750823227 -119032.21946980742 -106393.18467592844 -95338.77397703429 
0.12562887511071744 -504893.0703964213 -473260.7604301294 -437247.10236572626 -399270.8253216096 -331811.14032743016 -259124.0959435828 -218973.504741214 -198210.99076284745 -181569.13891435106 -162212.9901070956 -142337.19598434097 
0.1272128727487452 -678827.8313959775 -627526.570468236 -559137.714073692 -495987.20847499726 -411793.9483483075 -332241.55985507945 -280485.0968979713 -247166.9075728356 -221592.4766451913 -198355.54854041815 -177045.72690372827 
0.12879834661942724 -765745.5071184591 -702004.8743861424 -630737.6006977346 -555727.0207422863 -459454.6709059351 -367482.9376109772 -312699.5982848288 -280343.7703585733 -254369.8445021459 -227396.48750437866 -201029.44385483782 
0.13038382049010924 -831997.2497184185 -752161.7633953793 -665932.0549598567 -585697.9820299062 -485914.0155956578 -393992.4214890631 -334391.0530706671 -295891.94211941113 -266112.8229887879 -238869.9843742435 -213781.3851587526 
0.13196929436079127 -793351.7282869925 -731697.9004987974 -638553.040199442 -561880.089527521 -476255.87840625056 -390054.25922597066 -335090.5630819458 -299691.9493666415 -270348.020180616 -240894.38407804695 -212708.92567405596 
0.13355476823147328 -733394.7872074515 -661733.5211290143 -598685.3690813893 -525086.8881773469 -439847.80580733827 -370161.96050192247 -321531.3523282862 -285980.54980125924 -256358.51549977888 -229213.68133041976 -204455.2753950171 
0.1351402421021553 -613436.7017530084 -568204.0281604356 -501827.333665584 -438111.9722772638 -386236.05865497125 -338451.6304924865 -297076.3862258998 -262055.31765769713 -232654.77255222906 -208171.812858217 -187147.7082507742 
0.13672423974018305 -440663.9747977049 -426609.2642926891 -393456.0374478174 -352045.05005432415 -314736.74867031 -285697.8431382357 -257333.71677053862 -229823.16732001398 -204311.88106101463 -181489.35917189086 -161267.76919634102 
0.13830971361086505 -273917.901778908 -265833.55417752586 -258407.74835723467 -235289.24489107236 -229925.96599515018 -227577.1446703865 -209540.18658500043 -184232.12072949883 -160821.6595945759 -143328.44065037763 -129695.92539963424 
0.13989518748154708 -53621.62385949235 -104438.36195921256 -116717.55347506302 -113288.76947655293 -132693.27169703928 -157203.55546582935 -154144.0694676634 -135976.04826830514 -117084.67419122593 -104061.96655798389 -94813.47514242692 
0.14148066135222911 142113.02667480623 85720.88908211714 32757.749074128362 5197.589472169638 -39495.309067049144 -80526.71152963812 -89008.33367908893 -79367.17324783413 -67210.79343868075 -59837.31701108042 -55480.93020780313 
0.14306613522291112 362735.0922538271 252744.5062333239 177257.22121467328 129439.96993369024 59828.24789552659 -5997.116781708359 -28558.42550624791 -26193.802171184063 -19161.011518874882 -16976.518475133325 -17686.09792642922 
0.14465160909359315 545447.3546417005 417739.07593008643 315456.50279095356 247338.6853442 156056.05427309568 72218.83397392841 38651.361491099684 33881.081310748465 34711.154709105955 30378.69983710128 23359.904859571394 
0.1462356067316209 721809.2434064405 578851.0182169945 441515.14953940874 343752.1349249103 241582.40494969417 152865.5069270713 109441.66679376841 92940.36065964335 83921.33499437524 73028.43987923572 61401.269035780686 
0.14782108060230292 880784.1461235082 684816.5580957817 551391.6512384514 443377.26371275866 324152.90286567877 222481.99446361535 169753.09900760665 146235.03004422068 131464.88018972598 115574.57785195913 99526.614330375 
0.14940655447298495 980299.6263777431 809583.02097633 641635.88542729 513495.5663159984 393227.4074690345 293106.74003025313 233548.64446020435 199350.5265775249 175040.39547726794 152791.43825217406 132344.4863515435 
0.15099202834366696 1087074.8641244387 880713.6021674344 714089.9623577191 583123.376694138 457016.9223500093 349907.0573528561 284504.4556088587 245193.5968029024 215995.04901696066 188959.84544609702 164073.418835623 
0.152577502214349 1112362.1289664994 923396.7865592028 757086.3670914037 620152.4814683646 498687.6658116026 400682.5897805173 332756.77427210874 285172.25279214565 248698.08805152142 218134.76436058254 191707.2379013532 
0.154162976085031 1153644.1037347894 958020.5735414679 788653.9457049966 651099.122411265 534557.8613053345 439915.8490132651 370828.17749572487 319238.43696568266 277823.15381187416 242450.2684649695 211727.03648524408 
0.15574697372305876 1114433.4032022236 946289.5872406567 795023.9471111149 663180.4761941743 554418.4282259387 467903.7887667565 398287.3017166892 342253.93251455936 297370.02676760196 261411.16785775492 231403.611843581 
0.1573324475937408 1086241.3431589534 923458.4933143061 779700.3988344101 655856.2334619653 558454.2600642517 481594.95626553573 415511.7770591321 358970.11378350377 311963.8254624906 273615.26706462074 241390.40127735387 
0.1589179214644228 1008506.1417219032 873377.112825381 753125.9548743716 639338.2396407317 551111.858485127 482168.9616805798 420262.28643561766 365414.16495804617 319078.5001862006 281172.6303779824 249259.79640412703 
0.16050339533510483 921019.8018572303 808883.7029790013 699614.174091422 609263.1980530412 536873.7094596059 475089.7457241305 416932.72740487696 364273.8515527922 319439.96752591216 282821.4436734183 251990.39264093386 
0.16208886920578683 811850.7375195634 732501.0806212185 652430.7133835676 567664.1444939177 504147.11102065555 455003.04872134054 403935.9403596946 354399.500154102 311294.67009846703 276295.6835282996 246992.01032780498 
0.16367286684381457 710316.5110113635 650336.1207058384 588713.6629332192 525814.1812526474 474286.1583292431 430495.0436374702 384918.2772597558 340691.2737661156 301714.19855264795 269417.1809190382 241945.13089378068 
0.1652583407144966 600605.8980727458 569455.5306854824 521203.9222604139 467413.7437498398 428972.9974361984 398155.6546035728 360908.44274653844 321436.79901665036 285271.44463643146 254819.7704333641 228744.92689338408 
0.1668438145851786 500449.72608826455 482444.41492065514 457968.6456513618 425428.67027188593 394938.55468682735 365924.1690854531 332713.74526918016 298632.03531968815 267340.3382366318 240506.73272269798 217160.22627016465 
0.16842928845586064 409080.28388614196 407997.80122382136 399377.62475490477 371581.7235411723 351808.2199940312 334950.1365398966 307400.80483670207 275307.8474840158 245444.07990057638 220806.79078486885 199950.58256093916 
0.17001476232654267 352490.8627373021 365760.5566971342 346753.8185005195 326614.956183407 316645.57521515957 305427.1057932553 281280.3396772535 251370.36552304451 223297.5923138588 200423.6767018209 181270.89392558415 
0.17160023619722467 297534.01152953826 305362.6638884846 311533.00528847176 296683.55141218106 286475.85076944676 277569.64519040805 256423.81474032954 229286.55052218237 203242.44520667495 181532.91370107725 163162.88203838412 
0.17318423383525244 276871.7884484266 283886.814213468 275630.95382355957 256614.41780766923 254715.07512227492 255299.74815334455 235005.1285961047 205128.7793997786 177747.78660465707 157855.00571246975 142682.4840385426 
0.17476970770593445 268352.5695473566 261934.5375857586 250219.8483177608 235573.75168568883 237064.42872066505 235050.78557735102 213619.75448850036 183947.83566632128 156990.37437229845 137205.66661431093 122083.51364629377 
0.17635518157661648 257656.44774699738 253391.38614108137 240745.293841565 211241.21210857495 208925.45218068457 215808.59150829026 195919.1664481484 163611.88777356845 134773.58948296867 115717.61505849446 102590.6845112079 
0.1779406554472985 286767.8025950743 250423.79925884976 218382.40138359155 192391.16559374073 192935.41831145986 193938.05035461206 171269.89691221452 139023.71033288597 111228.34690789088 93201.9707089643 81048.73419807371 
0.1795261293179805 284723.64096181415 244216.6338344633 212084.888201397 176042.67306682438 168510.79388472153 168796.2597053692 146712.91282734426 115391.45139669276 88834.04547841645 72231.54563888694 61534.23665242598 
0.18111160318866254 294290.5305579979 243419.36234615746 197375.84359155095 156647.90970668133 144761.99146276197 140844.64741525962 118169.649990291 88567.19351845451 64465.502055119585 50192.57360524826 41582.36269789566 
0.18269560082669029 306165.75474073883 230768.2412955584 176973.21296906951 137219.44985308743 115909.20617716096 100039.97553983872 78931.26312808534 57432.38551223212 40492.01673473434 29442.402604530344 21964.329991144747 
