k[h/Mpc] d^2P/dk^2(z=0.00) d^2P/dk^2(z=0.20) d^2P/dk^2(z=0.40) d^2P/dk^2(z=0.60) d^2P/dk^2(z=0.80) d^2P/dk^2(z=1.00) d^2P/dk^2(z=1.20) d^2P/dk^2(z=1.40) d^2P/dk^2(z=1.60) d^2P/dk^2(z=1.80) d^2P/dk^2(z=2.00) 
0.011217 -120361316.07533635 -147977325.02358964 -111021120.1393474 -94378753.36623454 -41391533.277785346 -53006057.96885865 -43456762.36738533 -45373075.34104998 -38194371.592953324 -32563252.59116936 -24159862.2845952 
0.011443 -226743286.50666374 -137409345.66851866 -106832663.561675 -66813529.26512867 -114544080.06476873 -73038804.30218624 -63028292.2693505 -49545364.47534756 -43695234.4835521 -35992837.72553192 -33975653.663651265 
0.011675 -82520795.01274589 -105478711.527045 -85620931.05108114 -98053567.80240156 -34218004.70645851 -43933017.13692728 -34457495.11617535 -32554091.28782516 -24368888.19236388 -24948882.536848247 -19297705.59872761 
0.01191 -185284984.5916613 -147110212.04943675 -118071092.08997446 -85687650.7315956 -55317188.40102469 -65922746.934164226 -58627267.866683185 -48782371.632930696 -47190176.770232834 -35723805.44572032 -33529183.029518165 
0.012151 -158237603.94517988 -117406791.42531018 -95425747.37689397 -65719156.67617123 -112980484.08132523 -56426002.751226254 -43183945.537982754 -36585337.98082837 -27601868.880313694 -30525706.618030053 -25671091.53213624 
0.012397 -147233131.3782413 -98632822.38169281 -75882047.64195573 -95223754.72152413 -14373162.024614668 -48696407.504147395 -43478082.14802366 -37368581.34196536 -34879316.04923706 -26719540.57494523 -21678812.97622215 
0.012647 -119390205.57953523 -126072287.78266333 -113879148.31844051 -44508881.339555845 -108087179.67716599 -52829956.12102911 -46995723.7248152 -40189789.34476783 -32682537.37744121 -27451762.80841713 -28347384.335380323 
0.012902 -144943336.0660098 -129215530.2539822 -76169854.87758896 -121587439.40797791 -22850562.015748955 -53414053.40455199 -41776603.11784651 -37260633.50571987 -33818625.14897664 -28395659.77768529 -24622942.51743206 
0.013163 -148545819.41681436 -74678150.97981134 -87018686.52039692 -38421385.29573276 -79680036.47571994 -50536582.121653736 -45155805.00510526 -32875774.715965137 -27914765.735264428 -30220311.224256452 -20844153.080878932 
0.013429 -110019174.47203301 -132884310.91076967 -113291792.25745709 -70574844.76719426 -75774767.60785455 -46672338.221396536 -36070426.75728438 -39125633.852489665 -30547867.795207936 -21859915.56749696 -24570799.386637837 
0.0137 -131348226.52570781 -88665311.63903256 -51001795.492528856 -87705026.48335062 -12778662.933935508 -48393298.29383694 -46549435.630121216 -31875123.012049846 -32684964.562395826 -27566840.23025656 -22648005.465736687 
0.013977 -145400471.2388304 -107817719.53616518 -97106730.50069642 -56291052.446151726 -97489686.58832552 -45901452.443828404 -31626707.985314094 -32682491.83267229 -24683399.32013888 -25473356.94005407 -22835111.24017057 
0.014259 -78440921.52437934 -99400975.74552873 -88431079.10289432 -49677181.38311287 -27219029.000626083 -44690354.47962937 -44015349.15018296 -34387369.87032072 -31039351.420858864 -22257663.032463893 -19735140.421270695 
0.014547 -158158312.07724002 -93521941.35472512 -59703273.41583661 -96080699.2992283 -61525521.08789682 -43189491.45251103 -32134840.78766304 -27963773.808406692 -23345728.153630987 -25011860.360637356 -20342145.28076273 
0.014841 -79352878.04605387 -89127399.45086423 -81921285.74787635 -36597958.10216409 -47900095.467420936 -41196298.97887409 -38769444.23325424 -32899507.158012535 -30312072.870696943 -22773385.516664874 -20594180.675161216 
0.015141 -133488545.53696644 -79213519.45655075 -64701548.10963594 -65674905.364179224 -49340339.17396722 -42019947.617675714 -31715550.741896857 -29116174.410519704 -21167010.494487245 -20407811.016946364 -18511742.151288867 
0.015447 -89369921.13122043 -92272505.68721901 -85048842.51594223 -55142508.692866415 -39555523.15299615 -39110574.36105233 -34116742.32822551 -28380659.221858762 -28184674.63750734 -24100960.336673755 -19522057.53006534 
0.015759 -109652706.85411102 -83705350.14333947 -58875132.67133932 -48287142.92130276 -60793234.046937786 -35774707.607006 -32549376.834025055 -24949369.20746695 -19744364.626005482 -16846203.88753987 -17266472.018122453 
0.016077 -98558780.23016447 -75290966.41765483 -57531938.29673432 -67211275.73245259 -30669688.516059995 -38840464.20764016 -31189017.583140843 -29961027.578999 -25902657.922412533 -22679853.74580501 -18889226.566064794 
0.016402 -88272730.44376458 -89619865.64511116 -68076081.8392849 -38885210.243796155 -55130426.015502475 -35167763.04907098 -27586078.603464935 -22089784.425112054 -19769193.073015697 -17690690.655078847 -14612065.165158467 
0.016734 -103186498.21701625 -66197385.80064109 -59979427.20705256 -55995068.748147555 -27470376.944732543 -32690227.33141577 -31731421.046144072 -27117890.720814135 -23710332.187981423 -18526678.3522696 -17857193.771491658 
0.017072 -76227688.9683417 -64939327.275975324 -60130869.23539598 -53029509.12124283 -45120387.22908948 -34290081.37704403 -24910353.23771849 -22529650.96394091 -17405550.47153381 -19084983.055362742 -14354208.290829249 
0.017416 -88091513.019919 -71389186.6077389 -48561869.11163931 -31731478.237769645 -42216261.013751216 -30227848.546512403 -28519221.785484787 -22840850.10740548 -21605114.74585077 -15418929.623787723 -14823592.49736291 
0.017768 -79407184.77316485 -66396847.3157755 -69023126.03251435 -49048923.315846495 -18694201.91211251 -30514806.06360456 -24027752.45572641 -20993743.201251432 -17486935.66903572 -16772620.78312465 -14853555.537907468 
0.018127 -76013933.48397647 -58221832.940391116 -29201585.704398 -36341538.69567479 -55964586.955256715 -28330657.00433958 -25057186.29172636 -20939131.944501825 -18622958.684974745 -14569934.283529192 -14277392.28877807 
0.018493 -70867951.67606811 -73269221.29427037 -57405127.461428344 -54824122.082954645 -11223497.773703488 -26537824.336690497 -21440385.107194595 -20257038.8569205 -16441251.669692345 -16505340.182466194 -11549209.0890901 
0.018867 -60762587.27887956 -37027805.211492136 -51790710.576804586 -18685142.49263787 -48021654.36468182 -27541836.7045642 -24078211.541678313 -18164401.655354418 -16052326.820690244 -12873693.547951577 -12543785.661532916 
0.019248 -89357030.98162895 -67123676.33608316 -33470592.407272477 -49398685.19299657 -23452559.423419606 -22878175.04263992 -19980981.619428158 -18045351.860187635 -15639768.833193677 -13188464.48898346 -12486879.95586453 
0.019637 -33924610.99766978 -39558791.19028895 -49365969.577087075 -27891664.27641712 -28402107.50136934 -24259158.34113694 -19243721.608239625 -16037149.952837411 -14266541.928871354 -13222024.934332434 -10057593.376908157 
0.020034 -84425087.81821539 -60707120.9150843 -28523320.097737137 -30422156.295248177 -22801515.57754216 -22486462.07029153 -18879184.984475598 -17804921.682320636 -14607431.79729006 -11916785.40760334 -11629265.049731066 
0.020438 -41723819.42964183 -32917526.225006834 -50987781.8767231 -36225710.525297605 -35663297.394774035 -20241978.725297358 -17695748.608344954 -13513413.433917087 -12015033.536251357 -11015717.035577567 -9598486.474133147 
0.020851 -46809456.98353551 -52522711.78517007 -27400726.135973204 -24566261.880464155 -7689550.265620498 -19311199.677579217 -17136685.621571794 -14186020.021306321 -12541112.355921388 -11316635.807108222 -8846301.098316023 
0.021272 -61394975.81350834 -29939150.87910986 -22647748.907034572 -24998954.113391444 -32580501.416638274 -18376851.70039218 -14031207.926284373 -13382088.662898665 -10910171.901909305 -9077990.662467174 -8747631.931597082 
0.021702 -35891359.37120341 -43040663.7757534 -46858788.3887762 -19670538.454507418 -15897062.845178647 -15547665.392047051 -14466991.503925323 -11454296.175934725 -10161875.434807722 -8476953.249156281 -8141161.7376154 
0.022141 -40535570.963135876 -31458030.68498784 -7989862.115781372 -31655022.740878038 -17157717.402351994 -18023615.212643247 -13612981.077534825 -11992390.576280383 -10726173.105583902 -9670462.677986234 -7507833.070767463 
0.022588 -44631076.75649375 -30501415.943455473 -43378733.67868027 -17787115.300246056 -27114298.545918282 -12574274.834415782 -12241191.940809818 -10714131.633177362 -8274815.31022144 -7787408.694629724 -6812984.998463673 
0.023044 -28091891.13172116 -25558201.52742693 -13829493.333722947 -17042065.446786463 -4189239.7482402218 -13422287.108005354 -10563469.471992854 -8420311.450088426 -8613230.469574537 -5943045.325727928 -5763899.8117287895 
0.02351 -35786886.563559584 -26192623.090351027 -21709016.293688215 -20345278.98688412 -17118739.118505422 -11885621.392099433 -10666529.814074203 -9213839.216600621 -6729282.552704907 -7289971.3734131735 -6213624.196198744 
0.023985 -21477968.513706397 -28308140.268331498 -19801391.03576919 -7786437.054502712 -16345129.672387805 -11380715.80282555 -8914837.654641151 -8150415.385596054 -8206710.426794238 -6367803.746583741 -5295571.4787372975 
0.024469 -34468013.0800618 -10616155.247929484 -13030579.352012323 -22888403.40064141 -6967055.237808986 -8368301.363029681 -7231015.4691159045 -6099622.27034529 -4367793.14237568 -3868420.1636743136 -3964928.9863055223 
0.024964 -14626789.032200538 -27164267.540198624 -20366294.401127744 -8147374.741375322 -12557693.180450527 -8696861.798273847 -7982086.2846438885 -6526456.259264248 -5530345.797289671 -5630590.862590904 -4405049.49786959 
0.025468 -21541401.154320806 -14591098.194383452 -6959042.969220838 -10070968.784577923 -8353084.189756058 -8238802.824092938 -6090955.443352245 -5671778.34900732 -5523774.776166869 -3856024.9677800923 -3938470.245949465 
0.025982 -19289661.824980002 -9383204.775978379 -17531677.711544085 -7543345.5271668015 -6625975.842769679 -5213805.703805104 -4743529.483401957 -3703710.5887954226 -2463943.6443899604 -3086874.555806194 -2078477.315783655 
0.026507 -3779878.5135787684 -6384896.297492007 226566.18012148287 -6700083.772218781 -5452752.829307325 -4441419.630602854 -4276384.392869277 -3229014.2034837715 -3859528.377928945 -2166978.091945233 -2388770.720299909 
0.027043 -19446742.364739515 -19831240.97245087 -13321235.22616395 -9684768.226759445 -5182674.047805377 -4264590.9390647905 -3588493.0236064303 -3518445.0987637695 -2260459.5476311673 -3366637.1359833516 -2099892.213499544 
0.027589 279709.53200614895 5337206.894351577 -2097129.5088512704 -1599369.0671332113 -3927867.8443837063 -3880745.9115128317 -2441771.0995999994 -2365772.417676984 -2361936.4919795576 -668145.8934708728 -1911326.0294084994 
0.028146 -9495573.506538253 -10730514.55124469 -4421894.006397908 -3476072.316222568 -1217468.525691524 -543674.6474608958 -1496854.3854554663 -1012890.6099267367 -433554.26318251964 -1516643.969440303 -523130.00741297804 
0.028715 2439504.107526742 -651357.7400694749 1554119.7019594721 2280907.8448587405 -2106410.5209682407 -2004530.718047746 -668730.8659256668 -436036.8241645349 -1365245.3121336424 -317032.7174575455 -227439.04843508577 
0.029295 -6681903.121716809 5647366.176047757 -6960253.210340684 -5000046.126073154 684859.6687069675 1159281.5091947508 -72944.99441242697 -739316.7289192457 433601.1742431205 -305986.37003699125 -551060.3547599958 
0.029887 9780190.89255957 -4484132.109097675 9860623.02754075 5755799.325045001 60459.359512454044 -1114932.8544317512 -248509.48669959413 733337.2173755866 -13237.62152815984 412288.3121896333 385731.669855631 
0.03049 -4692568.889784509 5148657.374508873 -3623141.7671916317 -622660.780064528 2588941.122867356 3214023.2542866976 2224494.4196417187 1325750.2730885374 1318710.9035922005 868317.1187158311 564720.4485519658 
0.031106 19461161.2577342 6327449.719864881 10639602.632281734 5981651.6513191 3361442.838480041 2239997.0236206325 2368676.5211476786 1671059.1714495395 1706000.367544866 1482941.982984622 1700948.1354743056 
0.031735 -1960616.3786657287 6025479.240728793 -2651333.09224272 687710.9628355891 3055235.694321403 2522487.133717957 1738909.5158626935 2288573.5999145187 1477664.4239414113 1309855.5004012198 1312861.670400923 
0.032376 18574235.181866743 12585418.938299932 14482682.599854128 8378340.67119181 4976128.399906991 4617029.872801322 3929949.153204228 2777703.455092461 2669327.4010529993 2366832.825342336 1400410.2454200084 
0.03303 5659377.39797705 4194751.997565477 5557498.644111483 5572894.989143716 5243197.969429293 3307343.10876098 2935917.228931182 2749765.6269993004 2019460.721274175 2053494.0169194546 2199023.7224442735 
0.033697 18719770.370184753 14040363.757976172 7132778.998259831 8211090.374638132 6078741.56078898 6396641.698016037 4903910.340010694 4152108.5609720233 3960966.6348430435 2871029.3580036443 2472985.36411395 
0.034378 8331677.433781233 11726511.659794474 11222614.052081723 6806726.00097162 6022297.765092241 4132416.081294498 4033891.4578878703 3146329.411137613 2680584.168884202 3007168.1883457215 2267993.152753723 
0.035072 25666478.88133401 14757260.748309001 11879517.070913717 10229561.424599329 8224675.180618694 7226307.542244259 5903988.41748974 5369593.735008648 4548977.763458677 3263402.7631547903 3434771.099544116 
0.035781 9659094.804223213 9644427.905593835 8885721.317251774 8560662.132403193 7059131.182767011 5552466.2858443055 4864355.2825667225 4029962.568568883 3444203.1010462577 3297001.5845031915 2497852.66111872 
0.036504 20801210.039618704 17958261.300804142 12679855.818156453 7984627.648047873 6780843.873019755 6083595.929429647 4742585.750403749 4069641.4784538997 3349758.2480019093 3017701.3238553815 3054272.6033668956 
0.037241 9695930.469914638 8140245.809336208 8270354.930187692 7867646.717295871 6609887.497060206 4740600.336598015 4562369.59910297 3798198.900141515 3596393.694821134 3002993.779207905 1952274.9844492828 
0.037993 20280760.175908085 16271091.654155804 10563694.824731115 9679980.960840782 7283507.99278762 7154948.391529529 5223263.568918132 4695212.236834049 3673371.8551708707 3214677.84250583 3511842.819406607 
0.038761 19312168.094559766 13548317.724049358 15451209.518801242 10145001.239458945 9369805.914606906 6730986.688882575 6521954.237679496 5204822.796848092 4880393.688616097 4203693.421164193 3406934.034608766 
0.039544 21954590.73901738 17871574.735816147 11840520.773033263 11842993.755559139 8766432.20968075 8099863.9665054595 6422558.781762036 5491497.01814594 4602256.080637864 3978993.6573418994 3395817.1663438124 
0.040343 18692365.705834333 20163961.88879984 14262475.66092801 10620702.136112178 9573710.09660183 7696988.51550199 6426136.286418283 5895595.735081604 4725955.209276176 4210629.710258061 3961501.9903025376 
0.041158 21757923.017202754 9802461.528727299 12792783.077646133 10766110.63526527 8365821.711870948 7053121.619646051 6085108.055337178 4814443.1087154215 4697776.262578751 3915264.434253538 3231843.2776693106 
0.041989 23478449.183921706 25090185.909024343 15956256.486140419 12914955.314001618 10957071.20950679 9134483.88991001 7874575.312138642 6781593.808690286 5696893.66418665 5194588.371957986 4294523.987344237 
0.042838 11728052.575270103 7675585.720645484 7991445.725921175 6742581.084048602 5403160.95488973 4323905.030267301 3138570.416347978 3034284.118927193 2200423.411638508 1756861.3059259742 2228529.6092019198 
0.043703 29684823.960309334 21757431.52346159 18276126.865121238 14628172.537245516 12042481.188772991 10517158.912870133 9485569.29352003 7512424.401983039 7026365.97534163 6191609.266915039 4672163.993465162 
0.044586 12440507.230119124 15204809.389140854 10814400.131034043 9216904.131186549 7810549.265752762 6121177.71068902 4806995.039112502 4516947.139419763 3472184.6995548275 3049299.743770871 3205226.5131389503 
0.045486 24458941.27302925 14581109.725113804 12810406.684256444 10237118.81966996 8286918.736153274 7130788.065576494 6055353.335403053 5264553.034278949 4823375.121376843 3998163.230426749 3246401.1109556863 
0.046405 12971375.64009858 13904827.240082 11201024.651247215 9324025.91028997 7884219.144829526 6458901.683555086 5626948.899032166 4505760.056720385 3794858.620625121 3524857.7927793595 3302496.619280423 
0.047343 18887826.67853821 11988651.311150875 10574324.726391543 8398021.31371946 6785856.044489812 5682776.821554843 4718344.294347251 4305008.540610469 3598370.5327374768 3125512.3344345572 2561234.9006907814 
0.048299 12853494.523224397 14290857.695848862 9718588.501494106 8274221.200152196 6865618.356206992 5974277.550391051 5036133.490961184 3851020.6164833303 3677455.2761867484 2990306.625113437 2769819.645868322 
0.049275 15355846.398951951 9394560.715965178 8815022.300746838 7007278.212027085 5860011.861872673 4622118.040656984 3868603.1928891544 3882450.654625063 2961372.0765141984 2769567.521803889 2237389.883276934 
0.05027 11215570.4886999 10678338.406803586 8430908.01324254 6847869.678883778 5674066.36552381 4823844.165763283 4307683.424372748 3106343.2411770565 2987748.5655149077 2490213.7799594398 2395474.6791164745 
0.051286 10852184.996927496 8625702.952462316 6928267.552583695 5714411.485966887 4590672.7862376245 3927722.834066246 2998313.8622328737 3137389.3144892626 2463460.4173406083 2153758.419634954 1880059.5724065593 
0.052322 11192288.107735217 7777347.219819027 6347105.31586996 5234857.132895937 4440532.4354307465 3598442.6910089483 3233519.724404352 2366539.6732372423 2146649.6665412523 2127419.014767258 1669580.4328773508 
0.053379 7369623.131568652 7122618.156503615 5626620.895741417 4607040.998692693 3814788.3073201347 3141053.6799341673 2765279.9523549792 2463486.8317786045 2202611.5193673056 1457623.8539482062 1438470.6750452123 
0.054457 8244677.54918379 6314627.525041266 5327863.419271551 4224456.486393726 3392746.967837987 3013648.600966127 2285595.71696133 1972175.7926620403 1532262.9290571865 1893599.3053325089 1471394.72372152 
0.055557 6470688.82970299 4854222.969963321 3772138.4915874996 3181062.198152871 2707955.4071393176 2157746.301016379 1948726.7302241595 1725073.9958236974 1608129.0747960405 907281.2503054213 1191586.2975999538 
0.05668 5806513.122044524 5513465.610829517 4591024.720956116 3753522.5664040335 3056476.7927467925 2529698.448738394 2203925.444818295 1708986.747099393 1540360.892924358 1561110.4662411206 936843.8993463957 
0.057825 11821796.856250897 8881456.391788453 6959059.979902539 5546324.777866212 4726355.674548967 4042986.7488066093 3359027.272718867 3063384.344828271 2411018.5553779723 2146254.5507655498 2151649.3719121874 
0.058993 4446417.744125889 3879384.739163954 3417838.03005364 3002349.30097569 2187396.515239425 1809022.369517438 1430373.4080145466 1166612.2197295045 1222372.4103344742 973689.521367442 806550.5704804003 
0.060184 -880788.6756624066 -768800.4852363089 -868916.247059377 -895144.5581675345 -491184.79675683146 -448687.9981880723 -221283.8848186582 -273645.57340239437 -279511.84694376297 -238657.71488759067 -296240.543757043 
0.0614 -1713466.7746411043 -2022295.4181777644 -1651327.768229124 -1285860.5790374852 -1122758.9204430843 -960517.7744173516 -937072.0767534971 -602246.354079454 -662251.0869130846 -523873.71801494656 -421742.56026451563 
0.062641 -937995.2903190429 -220493.12304902755 -92513.05577368414 -92421.33700373909 -227374.59844721525 -170078.78417236303 34158.25033472896 -194801.30698340162 21648.546097114246 -123624.95324595101 35140.98631577714 
0.063906 623647.2530155092 409888.4468150628 265889.21736880176 174177.64905338906 320006.55727027124 290073.9938232218 -26484.60995588321 59206.266981384484 867.3548702791996 121708.72506768492 -118773.73409527086 
0.065197 -1622086.6071773483 -1234960.2528161006 -948235.5063334298 -792478.400269299 -811349.6727174871 -835393.808422711 -425642.6471003993 -323800.04723943886 -359232.1749524254 -301033.6877509454 -145392.13306687181 
0.066514 -2209868.5338430903 -1920408.1409377956 -1680070.5006586788 -1364561.4761898536 -1031297.8378303325 -642192.6866242703 -831404.7069357048 -768755.4463086012 -622402.957521341 -600047.403451667 -546741.2043082188 
0.067858 -2803139.8886108124 -2215312.4231211757 -1678912.3837242892 -1337643.2070490185 -1301119.1176373393 -1269650.3417253534 -884087.771648754 -732668.4264835524 -676059.135587631 -484210.34617340745 -449133.2264548059 
0.069229 -2938615.704691472 -2283623.298918923 -2020249.6387510258 -1720373.0551492292 -1251157.0963949854 -937109.8402974464 -966456.2980987714 -838250.5044763864 -639573.3277110913 -784450.8716074188 -600203.0388343305 
0.070627 -3039010.0164555414 -2516123.8340200656 -1918994.4879901416 -1592896.3406790574 -1372862.795416238 -1260665.8433798708 -899229.671068794 -811404.235440848 -813052.5557480423 -440702.2249478519 -544079.4017127019 
0.072054 -3101288.392173213 -2471567.9940929557 -1987053.9314574602 -1626646.1292096765 -1332577.9419564921 -1129498.1991735199 -1105185.9742043603 -913462.2240796376 -633337.249266429 -822708.2025988484 -580408.26110176 
0.07351 -3105635.008161836 -2401209.7003449993 -1981562.2203995949 -1614798.7681817783 -1465854.4121122828 -1198388.1455113739 -872346.9585234288 -808861.4534098243 -910013.0243424034 -581310.0769612156 -577929.9657553358 
0.074994 -2349126.756070597 -1917633.8269205822 -1514659.0442963387 -1283387.7622467603 -956975.0622579088 -801438.1653298934 -818018.7248397216 -655246.1027712865 -382609.2297321344 -451543.2295125291 -425024.1252515276 
0.076509 -2026418.1122490563 -1502293.3387797305 -1257430.354515803 -988593.9233784832 -859594.0112502852 -739188.2375727654 -613269.688940366 -538280.9557354698 -634255.3946438313 -512834.84767308395 -385701.09826235037 
0.078055 -1325751.013623666 -1103467.813771389 -873581.4841632539 -728422.2331786238 -598527.6965674208 -548396.716451736 -427997.2638974289 -404291.6389289818 -215654.75171082368 -220015.16087551226 -278920.7275046682 
0.079632 -592760.6492850283 -391737.6237582755 -283481.3741000375 -252811.9540819157 -231141.24192933095 -149780.15300861312 -182788.42311611332 -139491.74097673155 -238995.22507862624 -197051.65038830347 -127811.7173098107 
0.081241 94231.11658169019 55323.776152566956 71756.04388345241 122154.3139203343 37340.855468512265 15440.51737696952 78814.75126237799 66504.03947881059 88730.65360979384 51640.765067539134 21066.73925273038 
0.082882 870845.648290837 855351.5121238 647438.3126334987 490879.04630975646 480892.1430222173 371551.86934636603 200601.44758028263 155985.53910517012 212108.0755805306 212659.4724146728 218264.4233413083 
0.084556 1685491.0594396412 1323251.0996298194 1191747.998533045 936988.1791319968 724091.5959460856 617354.0258412829 616367.569218106 528202.7393723098 316029.19655909884 241255.00653540427 196073.1380474207 
0.086264 2428296.624058484 1946864.993393415 1536174.1428175862 1268298.0750311387 1159987.4777540567 933446.2449494443 712966.1476551177 625297.5510975467 606500.043831777 584516.5259680719 494715.0884883363 
0.088007 2932085.8956153486 2532621.486171808 1991499.2718804854 1724608.8664723032 1233415.6681993776 1107336.127066175 1003490.3025540276 774028.0032927667 683937.0189787026 536601.2669447247 483995.52512060467 
0.089785 3553373.9812841555 2722112.669755722 2346373.0511407107 1801109.3752523009 1651218.0117994794 1310617.4459435153 1017159.9338791332 1008033.6442964522 842785.276389533 778636.7945811101 648911.5295834139 
0.091598 4154564.9342800463 3476261.530440036 2740849.7995119425 2309239.3392964373 1856571.6351823302 1598128.1061255632 1446726.1140781813 1126416.0762203496 994789.454715177 762416.6540258694 743649.8766203632 
0.093449 4462708.906357689 3555643.7096060487 2915908.1094131307 2394167.8290402084 1956713.780577308 1635014.859272715 1325824.8999955375 1148480.1461064348 983093.6620244149 1001200.7154164427 810863.2033993842 
0.095337 4710583.511017191 3848177.3578095897 3107338.739382571 2513630.5745542543 2135290.5355948373 1761075.258463502 1515214.141344243 1340197.1581465134 1165074.6126651124 924021.7395623169 827961.9152450761 
0.097263 4991245.456345747 3953051.220571167 3237402.5170684466 2688616.2544877776 2192041.733769866 1860958.9216467177 1601987.174704638 1338036.2985004452 1121407.2383905626 1031621.5762119106 937674.876646357 
0.099227 4824597.098761789 3968546.0890349476 3187117.351539176 2571590.28950236 2158209.2968045003 1830142.16959984 1493806.0149519078 1333852.654688772 1197325.2333261885 976996.856036245 851351.889973617 
0.10123 5178531.523413479 4079264.6968599022 3312011.004455194 2793582.591227949 2310573.5693640923 1882916.6534142569 1650129.2680676356 1386984.3177842225 1184668.7315658955 1076055.1419614132 939572.3851564594 
0.10328 4102659.9743713965 3379776.424069253 2760417.914485349 2168658.1356325825 1808398.9007193618 1542029.070938199 1317483.4799859556 1100960.4482678676 960112.9911402175 859672.5272137003 745626.7866383382 
0.10536 4485999.163807489 3573100.1141690034 2859446.2699829685 2437001.6649690443 1971466.532136523 1696104.291425797 1384658.7496453468 1246466.5193185306 1053523.6381611181 907398.7945903861 817618.070236026 
0.10749 3545219.3133395584 2838812.5514895716 2315050.214721046 1800835.8320067215 1599965.217073581 1302467.9421244664 1170350.5914711698 928358.1314513651 866996.4405734711 741891.7188224064 632342.061843814 
0.10966 3208195.9189231424 2562304.396753995 2109596.2109345784 1794489.0154235845 1373242.0145380648 1200978.7155868625 966223.2304156339 900595.6270270022 711117.4509518637 658287.5038449132 594192.8561651316 
0.11188 2454037.2100418545 2009365.141016436 1561221.6527590905 1252384.1588632811 1121647.1805597593 892680.9695281228 794188.3260780672 660335.6119320461 618768.9756789082 500792.7588279637 441731.2659272946 
0.11414 1817462.2728217412 1407353.3126297968 1224478.5835466762 994376.7741598713 798405.8442592964 663767.2397756092 576945.5358521551 485356.56106898945 405607.654339027 377235.2831731165 327178.66442685085 
0.11644 1487112.49381223 1227746.767429647 906748.8335586844 789757.4049198164 625406.9152305622 575329.4704846486 458373.9973966692 415153.2323249722 363762.42100884015 299242.436292697 271852.8546070357 
0.1188 523784.83287751145 419918.68519316154 377397.9339960021 274904.99177571916 263491.96276863903 213998.725078841 194767.30797051388 132500.1345846729 110636.96532449116 117626.21540498544 97924.14458807575 
0.1212 203235.1406048203 153349.85108280572 153782.18381179305 110368.6544825584 94715.57216071096 33054.25530414839 42473.51529208869 60093.481217878034 41983.556195690966 36545.74195326564 34111.710592131385 
0.12365 -600318.3171347575 -422110.21139052097 -378245.3237855558 -272691.4542209305 -237142.78566410072 -156982.6977649663 -165103.63910113036 -144779.36898896925 -109999.95412476535 -113881.53711458202 -104334.06799139606 
0.12614 -794888.7405334071 -654763.9894777426 -497387.893462609 -419564.35546750936 -360936.39637575723 -315164.07859993796 -265048.04113030876 -224887.71270730393 -195854.91987825086 -164047.43186446512 -142664.89520128834 
0.12869 -1291573.5938326267 -988444.0567191682 -771188.1823068967 -635274.8464960158 -503996.737100434 -428781.8005135266 -350097.0175207357 -334275.1296737393 -291454.072996125 -254844.856576808 -227139.44314369722 
0.13129 -1404331.1764547573 -1107550.9240311917 -899760.2580461319 -702222.4512004115 -613580.555204113 -532035.2265146886 -445874.28032751486 -351424.6173703893 -322727.98288539035 -287613.3474853865 -252226.1971531051 
0.13394 -1256461.3891730907 -929956.336116839 -726619.5879809281 -619576.0469033326 -470657.23088672175 -381479.92034901626 -378053.2778956625 -326049.96571689984 -276188.34413231834 -243181.6501203255 -219589.00288511493 
0.13665 -1093858.7823873835 -879950.6888335124 -688931.7861428051 -546150.6250883001 -497424.16806784744 -415280.37413417065 -299066.20299785637 -279279.07106917875 -250108.83708927096 -221488.54017370782 -194740.972794843 
0.13941 -585390.6655936971 -398031.11537331063 -336049.68029697146 -253573.21939840636 -194309.53162642822 -176844.16311973514 -183724.46939242154 -155153.0264647076 -122276.26015225188 -106775.04758972199 -97277.03688022039 
0.14223 -260979.88571799995 -219989.54499984594 -117865.67777234665 -139862.07139016045 -77969.74468116621 -73522.29296181827 -51997.834796745825 -51760.017011607044 -60332.18348321914 -53853.34711497734 -48821.65507303169 
0.1451 230471.85357082495 227875.1092941645 170636.92025892597 198819.7486721765 105407.7520789398 94717.3649040244 64759.45549509938 74651.28657677646 70704.3599405031 57897.67484981675 51218.84583247297 
0.14803 604861.4063721087 489127.89397031494 393288.1203694841 286258.2534275242 274396.55142821517 241846.61655348592 226737.76377206342 167109.0576598728 138669.95334532263 122623.63852955826 108240.34022212663 
0.15102 846788.8568829226 690138.738029633 581086.5810657062 491675.52618776745 395282.45571195934 334141.10312070337 250305.14146947325 236309.38362268152 209523.3596439682 181839.5950626012 157905.49238324427 
0.15407 1124311.505748658 889835.237693228 709350.5146078693 582121.587326127 496413.4749230039 388228.3926351825 365829.78559185204 304886.6650295723 258805.98402304953 228428.31204605842 203403.54377291442 
0.15718 1357314.8633131867 1092688.1769239577 876552.4177547435 729438.6825170037 587744.8224577361 529835.7613533321 427055.3100798976 368544.0141941871 326988.46650919225 284220.6955750503 249558.51981056493 
0.16036 1411671.1984645866 1144484.1058514696 931332.3463080256 740309.1596902843 645908.386035429 511350.2289197826 450543.9109905977 389498.93748372985 331911.74808058684 291977.7545506715 258747.55530998734 
0.1636 1445086.4468908603 1117440.2634165282 916155.2458197172 766398.726242429 601395.940968086 534890.6717753329 449793.60179475514 386453.318581052 342687.6706451928 301092.4308044648 265405.1647209995 
0.1669 1412394.1008984535 1140527.0202355287 902229.6650903443 743933.7841998868 628723.1010141638 518899.10609383415 445883.6666779435 386211.28270655696 331336.7725225331 290103.5781111475 257120.9630798212 
