k[h/Mpc] dP/dk(z=0.00) dP/dk(z=0.20) dP/dk(z=0.40) dP/dk(z=0.60) dP/dk(z=0.80) dP/dk(z=1.00) dP/dk(z=1.20) dP/dk(z=1.40) dP/dk(z=1.60) dP/dk(z=1.80) dP/dk(z=2.00) 
0.0018423383525243578 3231858.7100835037 2603073.891247744 2108881.17853229 1725879.6358418632 1427829.5013390384 1194512.4215174797 1010157.4295465853 862607.8962041797 742654.8083965557 644160.6625598557 564866.5645608322 
0.0019825804546796575 3068228.217530258 2508045.107421314 2041108.2937142532 1666353.235679923 1372494.2702614553 1143048.763427801 963139.7256221398 821287.9872419991 708918.0456903083 618830.350003585 542640.4598616629 
0.0021346324180690876 3015625.9813619703 2454541.3976832414 1995006.2557644616 1629867.2772145967 1344190.264720304 1120971.7587212562 945552.0039964111 806636.694082831 695755.4329388374 606227.9450272131 531599.1171884052 
0.0022984942426926484 2951399.1807878623 2405154.4175180434 1955706.9071794515 1597427.3361611238 1316946.2769451197 1097885.580989376 925834.3029225843 789738.1102817322 681325.6947839084 593954.9901599877 520821.28726468195 
0.0024741659285503394 2898840.1947497167 2361633.3292393168 1920084.3520770185 1568464.3806684427 1293233.0026417696 1078222.2297507366 909322.5080960128 775682.238454822 669172.786259923 583297.9993550798 511503.8459690631 
0.0026631237082964275 2805367.8679248802 2285755.3673459436 1858525.6616841392 1518224.044399055 1251783.6793808625 1043632.9404654289 880139.176094617 750794.6805282639 647726.4008210457 564636.0523383359 495144.5447415965 
0.002868320047239445 2732711.6316502346 2226573.0894549433 1810372.9456131128 1478883.4274204548 1219405.2039683033 1016695.8967501951 857459.1553026639 731464.5225291059 631049.1970783736 550085.1268944487 482374.47289567743 
0.003086802480070859 2670499.351917497 2175862.7553468067 1769212.2857346428 1445299.6985767668 1191748.1905410918 993653.7391127425 838027.7561150197 714887.5303723334 616755.0966906667 537644.1089022086 471486.74399651616 
0.003322999704753469 2564085.7287632907 2089289.9526392824 1698905.667112686 1387914.0587205878 1144405.700446715 954164.0122906223 804729.5359382736 686498.85191622 592276.5083671755 516308.6759457177 452775.09028285276 
0.003578387953941541 2480032.871506598 2020843.9138054606 1643216.0397718833 1342455.5107112231 1106989.7353619281 922996.7598409158 778457.9207012404 664096.2785241923 572957.1046754767 499477.0470322237 438024.5763803164 
0.003851490994980809 2394155.55792672 1951023.111181032 1586535.731753728 1296183.8305185314 1068864.8174896687 891242.9355024297 751700.9857096144 641284.9774093784 553284.354332835 482330.5265989603 422988.7126261653 
0.004146737525834071 2289245.2240179586 1865581.8927981765 1517159.9294126611 1239515.6423445044 1022130.4657050528 852307.7729054305 718880.5476277723 613292.0664792904 529137.0419687703 461286.9598498674 404542.6059110597 
0.004464127546501329 2186612.4088988686 1781989.2459644056 1449218.369241584 1184087.92200033 976477.8880295767 814250.3561806446 686794.7843313401 585938.3988330897 505556.29038332705 440746.58596611524 386543.1118782959 
0.0048066135222911135 2084665.1762691592 1699037.7278111377 1381847.569371763 1129050.300542269 931146.2903547903 776532.6925978978 655027.3615688679 558852.8720888998 482189.66187454795 420374.57596780953 368674.5791170583 
0.005174195453203425 1977641.1357346051 1611907.9595905603 1311083.3281209609 1071349.4112206306 883600.4970624605 736850.7069128428 621547.2605899242 530303.6828730426 457578.9682689599 398939.08088466455 349892.7015995288 
0.005569825804546796 1864427.1829680263 1519817.4873259375 1236240.984014527 1010278.7574352945 833281.2848097861 694935.8091450597 586227.0420400908 500192.31820246077 431610.1696400179 376302.62001047586 330039.3203100823 
0.005996457041629761 1747070.4792785314 1424289.0826895738 1158651.1335478693 946893.7202670826 781046.6755091234 651448.6559684407 549586.3925178412 468948.09594501054 404659.1781076871 352813.420080082 309445.94103759644 
0.0064555653971065845 1626843.6662969529 1326363.4133329333 1079099.0112559274 881972.4055184394 727539.0198288558 606808.8496559074 511934.84745866567 436844.3477528832 376981.11079669 328699.81406521617 288310.0117996554 
0.0069501033362857996 1504206.4491378441 1226578.5898618074 997992.4198439198 815771.6594547627 673005.8272940111 561381.9919296255 473631.2249728291 404160.0623561456 348773.6551878408 304108.69462063885 266747.6133823622 
0.007483023324475937 1379628.7709638337 1125118.4416390266 915603.6620062683 748493.0233068999 617538.1297778434 515151.88329324924 434655.4532111454 370921.2472314697 320105.4320094259 279124.88973728457 244844.55044021245 
0.008055801594331266 1252610.6921182242 1021735.2442067199 831594.4740634961 679852.8875908303 560966.0548587472 468012.7368749158 394924.5654649034 337045.75348840904 290887.1841169992 253651.61093148869 222498.30617168505 
0.008672866843814585 1123176.0245045675 916338.644058041 745951.7768657528 609945.5543121008 503337.6471785897 419981.1481689552 354428.07215917995 302506.92609080183 261092.66458787638 227679.23804476333 199721.00032199884 
0.009337171538234426 992182.6280958345 809699.5018709772 659332.1607697469 539264.8455729556 445086.4838336043 371411.80480888434 313460.6698630904 267558.63949201634 230948.73519389605 201417.17813776445 176708.94156777623 
0.01005166814289932 860309.298219469 702408.9239228056 572067.0072976279 468025.3212145357 386409.8519612211 322509.88937489793 272231.2356089657 232398.10146544635 200621.58270149698 174983.23414570998 153528.87108519085 
0.01082078535577207 727199.1506264219 593963.2782310356 484023.5165278496 396117.34320773673 327114.9255383031 273096.4630047835 230579.47366680764 196881.072049502 169986.36534618054 148276.9990369758 130105.03424965379 
0.011648951874815471 593496.1192737242 485130.01874107635 395573.39224145864 323885.3369866158 267572.23099334154 223458.56604760373 188713.3934840222 161162.37774575426 139171.18377625395 121422.55041698841 106566.53474683283 
0.01254207263064659 463489.5579994672 379239.3971983531 309496.41102750314 253620.35677613015 209673.50667278125 175209.93368208932 148043.5854126572 126483.89523301763 109257.7874469924 95339.85459941416 83682.05738373008 
0.013501623855919692 336342.02372070705 275688.5077864305 225373.819934481 184938.09453778603 153055.08040224644 128008.38168304237 108243.56858305653 92543.1837810564 79986.83441933259 69832.49363275824 61320.94507076539 
0.014534986713906113 207316.93182791595 170571.16483929416 139862.42423907958 115042.7124174484 95391.26968946503 79905.35326703134 67646.4789140846 57884.655174933534 50065.77819185054 43738.13681130807 38431.24559728601 
0.01564806613522291 86340.12686164278 71960.31926279541 59647.715352584986 49480.01925982836 41316.50060223108 34811.76470788695 29602.73233274676 25415.451180361295 22039.056275967763 19294.912021414442 16986.550596542213 
0.016846767050487158 -23901.690305812193 -17829.5387916017 -13337.884492503765 -10107.423688066749 -7783.544117585295 -6105.361830479354 -4887.90284922516 -3989.853709455818 -3312.4285180555935 -2787.012903624759 -2361.2620381101783 
0.018136994390315915 -131700.36494389802 -105745.12760192816 -84848.6988494925 -68558.49499066485 -56029.900423993415 -46370.27923206202 -38865.7507431284 -32985.25008096942 -28338.70717476096 -24619.754935789904 -21526.173823544694 
0.019524653085326246 -229286.71076781326 -185388.40484832192 -149761.2275016868 -121645.08331452319 -99839.0418359518 -82948.77803441172 -69753.99094714437 -59361.06155533597 -51112.648891001285 -44486.839583633715 -38960.35803102006 
0.021020076764098023 -310969.8972424518 -252070.20678348182 -204030.30087001497 -166048.2934562345 -136492.23770064648 -113508.54110658469 -95533.89299386801 -81365.20657387837 -70106.40268323803 -61048.20107963288 -53484.273310028344 
0.022629170357248304 -388243.9447446196 -315244.439555606 -255536.9237665619 -208238.81075013342 -171364.03089241055 -142641.4107247412 -120144.32795824684 -102388.81216475685 -88267.05591861407 -76898.68740852327 -67401.08321633804 
0.024362267493356952 -447623.49624145776 -363847.5268009549 -295245.6086440997 -240785.54212804523 -198270.99380294717 -165139.9263454962 -139160.63644848595 -118635.52974597347 -102299.16210745028 -89142.26486624897 -78147.24549807719 
0.026228225568349573 -481722.0038098831 -391872.63589508925 -318169.25455486146 -259612.0898802919 -213850.27828020265 -178154.3948300482 -150159.97333853564 -128040.26700684636 -110428.93254383522 -96238.12301532857 -84374.8271761105 
0.028235901978151758 -500059.00260764756 -407073.8265784794 -330694.6055308033 -269943.65004845854 -222456.64335932507 -185398.12105946284 -156309.19425137388 -133307.85523388584 -114987.34698141429 -100223.64847758322 -87880.61509463994 
0.030398582816651903 -499476.11616890563 -406829.92714398954 -330689.4379179746 -270066.05629280774 -222633.79622847808 -185593.83536671515 -156507.47271902993 -133500.44438943264 -115169.75030954156 -100393.76327678795 -88038.01337918012 
0.032725125479775616 -482092.92145554273 -392913.77309002983 -319536.83584208036 -261061.55821099243 -215271.46121452306 -179495.92232587957 -151393.97950644547 -129159.65110333872 -111439.64819538248 -97151.92508517535 -85202.07102436198 
0.03523176852671981 -450563.3331144217 -367446.389082962 -298977.72332854976 -244359.55021431693 -201571.85272168965 -168127.8877221676 -141837.82885474793 -121024.91186180201 -104432.73242117619 -91053.6611120142 -79863.32076194225 
0.037928845586064366 -408407.37351163896 -333261.455334162 -271295.58025477105 -221823.65803144666 -183032.27946339804 -152694.44101770152 -128840.6197375446 -109951.78209079246 -94889.42558587185 -82740.48439981583 -72576.99703520657 
0.040832595217006204 -352977.58556228946 -288229.63043156866 -234761.46305831743 -192035.90252185328 -158508.28192379145 -132269.48694509588 -111628.1718511476 -95280.06559708365 -82240.2910687123 -71719.3558367225 -62915.72295841004 
0.04395925597874225 -289534.19569630007 -236506.2760072656 -192693.3601191964 -157657.29391583148 -130159.00367601961 -108636.19006642126 -91693.60410347393 -78268.67368271595 -67558.59179366037 -58917.9090131451 -51688.04629761295 
0.047325066430469444 -229277.4336078238 -187250.19421792513 -152511.42389513334 -124752.92718492635 -102955.75448363562 -85890.53044497364 -72479.41965044674 -61864.086358074135 -53398.21164763585 -46566.027730513146 -40848.00164886625 
0.05094921759669324 -181620.1321181254 -148348.99390242816 -120841.65934438963 -98836.01413900133 -81626.30049429211 -68180.55107105951 -57558.1898308207 -49114.92906711249 -42375.41401322602 -36947.04504924691 -32411.09223094486 
0.05484942426926483 -147724.7505234329 -120384.44953454522 -97843.80688674611 -79936.68802275529 -65710.26148848128 -54515.438222483834 -45891.562247841175 -39179.93467256377 -33852.24223871735 -29526.80193664683 -25888.704581906983 
0.059049306170652495 -130409.61246581722 -105472.1084816624 -85053.59371074305 -69221.8482780158 -55983.57177186851 -45327.649409021535 -37774.26372615434 -32332.17849615943 -28100.754059317896 -24552.782557264884 -21491.612418710443 
0.06063478004133451 -128219.81249596915 -103377.13740721717 -83115.93222875759 -67533.97600925199 -54323.14988113423 -43629.099837691625 -36234.228595653985 -31040.886695223555 -27032.885947386392 -23634.77331849082 -20677.919477338448 
0.06222025391201653 -127674.95952315649 -102721.59021302311 -82416.68746530655 -66878.64970808115 -53651.65884940053 -42921.172310385715 -35588.71104863001 -30503.966920765764 -26593.40004490757 -23257.594999735382 -20341.888307537098 
0.0638042515500443 -128421.97224028996 -103226.35075660041 -82756.24809313529 -67099.20195118914 -53823.344687021556 -43077.92573215334 -35729.70027668773 -30628.353086155403 -26702.543151606726 -23353.822239848974 -20427.113628711784 
0.06538972542072631 -130070.07064999192 -104577.79246271434 -83855.15480545032 -67980.73624446077 -54672.45452135849 -43949.85046265338 -36524.59543216532 -31299.95434147436 -27263.442646320582 -23841.2317088821 -20863.734925988647 
0.06697519929140833 -132252.90068024924 -106482.39112639264 -85492.71687435612 -69340.16790682406 -56016.72902864819 -45353.070196799614 -37810.92963392459 -32385.384948839044 -28165.19586788297 -24619.498963117738 -21555.99973867168 
0.06856067316209034 -134670.38666159217 -108657.59374636132 -87446.63650109924 -70985.92153299844 -57659.16233386955 -47090.36752267316 -39411.311793573506 -33736.02722631684 -29286.718672068928 -25589.287630719526 -22421.764223882263 
0.07014614703277236 -137080.13543000873 -110882.06229279345 -89478.73374342144 -72742.23212106232 -59443.46067429666 -48982.12048214035 -41154.958968289546 -35208.56759144948 -30510.644011622087 -26648.941747685327 -23368.995280838815 
0.07173162090345439 -139215.6042258414 -112965.48667387266 -91429.79614508594 -74457.50148485006 -61210.96590958923 -50874.265529811324 -42904.785595451365 -36686.39577148079 -31737.3238312014 -27709.624461757754 -24316.22357294817 
0.07331561854148214 -140939.25162586407 -114743.84119275818 -93166.7258524241 -75998.19876148104 -62820.86891595565 -52625.35289873208 -44535.37087885832 -38066.60973531494 -32883.39501531082 -28700.713744146924 -25201.445172008367 
0.07490109241216415 -142170.80971683768 -116090.44971943667 -94558.39693211729 -77290.10783083591 -64199.79259210027 -54129.38145460727 -45937.575679435846 -39255.815659538464 -33873.52596489426 -29559.534245132912 -25970.783042099625 
0.07648656628284617 -142754.06712964465 -116942.04294207037 -95525.96578086985 -78230.25308186765 -65252.81956385415 -55310.65548029203 -47048.60054203372 -40199.1700373925 -34658.82918998438 -30242.654474660292 -26585.834439707964 
0.0780720401535282 -142662.66323968826 -117214.48475904559 -96016.7212797831 -78769.740284625 -65923.50632718533 -56117.503677487126 -47824.69579226928 -40860.20285907391 -35207.401596371 -30719.542924331356 -27016.07878356892 
0.07965751402421022 -141899.45453850544 -116882.2581376616 -95985.70769581641 -78892.04011618337 -66195.71304760472 -56510.7099285733 -48223.558339461066 -41205.77612141412 -35496.10853975651 -30972.753263737584 -27247.034838421263 
0.08124298789489223 -140432.7145017113 -115962.8063763834 -95436.19875312006 -78567.72677290902 -66044.09496607391 -56485.07344715209 -48245.610571484576 -41233.14700551843 -35518.68876498041 -30995.858261597903 -27273.86530227802 
0.08282698553291998 -138308.5068646333 -114448.41899020527 -94363.99044514958 -77801.85440714256 -65475.47762907673 -56045.53634789564 -47892.866310904734 -40941.70897304501 -35273.03722776784 -30786.56360195938 -27094.69029983662 
0.08441245940360201 -135543.39464548478 -112358.45009240857 -92794.68696057648 -76612.62167005823 -64502.52421323698 -55206.71327427651 -47180.57787415365 -40345.630567131055 -34771.54171125162 -30355.36896768045 -26718.261856345503 
0.08599793327428402 -132186.88705475046 -109745.2674703061 -90749.10416640487 -75008.31302733059 -63139.533500875565 -53989.0303706517 -46130.44130723632 -39464.678486540826 -34031.04553390891 -29716.36561114849 -26156.291323917416 
0.08758340714496604 -128303.14405703991 -106631.2305767381 -88255.95786871621 -73018.51359367275 -61421.75220583023 -52432.94991462515 -44776.21823207694 -38321.59464600382 -33066.2632434089 -28881.974047651853 -25421.719991910075 
0.08916888101564806 -123920.6628732361 -103067.12618234236 -85363.6345460045 -70684.179657014 -59382.051393252186 -50571.47028283225 -43151.13348293871 -36948.554049622864 -31907.24936516506 -27879.371725124 -24538.69996969996 
0.09075435488633007 -119096.0477115956 -99108.57725723038 -82110.21453617963 -68032.8301518106 -57058.00540703965 -48448.46925771152 -41295.94966097589 -35378.54145734277 -30578.993815473346 -26727.399902359677 -23521.416856766482 
0.09233835252435783 -113921.87904727075 -94810.57594999153 -78548.19059041436 -65102.909286102265 -54488.14393952339 -46113.22765323449 -39257.12789522899 -33648.450015235314 -29110.351399592957 -25451.792032845635 -22395.00911626632 
0.09392382639503986 -108428.03288699957 -90217.6379973506 -74723.63403751462 -61945.795280056744 -51715.960841551365 -43594.603871382475 -37058.865466160925 -31783.401015873285 -27527.401208422474 -24077.246540149124 -21181.626756335583 
0.09550930026572188 -102692.86206397242 -85402.57706753528 -70694.00895947506 -58602.03145050617 -48790.37151906794 -40955.26633851172 -34758.47477851597 -29826.13730243835 -25859.669572986888 -22625.88990639874 -19899.469483841356 
0.0970947741364039 -96789.75065543648 -80417.3325904708 -66502.06387545685 -55108.56449761796 -45747.05689121195 -38234.713638805915 -32393.908425191483 -27810.517055534696 -24137.71995987217 -21127.103922117632 -18577.679203450338 
0.09868024800708593 -90782.66784187888 -75329.83562050847 -62221.53576573305 -51528.166338913885 -42640.019762369746 -35477.23539858988 -30003.57654909014 -25770.69909025784 -22390.73231715532 -19603.558012370333 -17232.276055666985 
0.10026424564511366 -84741.87502392085 -70203.07156305533 -57895.25231142856 -47908.688558302936 -39518.30969275463 -32729.830750008463 -27628.064004353007 -23740.108151957043 -20646.97829374351 -18081.255382322743 -15888.370329845911 
0.10184971951579569 -78731.6291792389 -65097.891067605626 -53587.029121610736 -44291.7437945393 -36414.93915401153 -30028.52381948408 -25300.46923104936 -21745.74513037772 -18928.43319128242 -16579.88466675341 -14564.771908280552 
0.10343519338647772 -72846.44549190349 -60088.55436015471 -49358.563105705034 -40734.8006351816 -33384.16781622777 -27416.940989471565 -23058.99705260588 -19822.921560123745 -17266.450553899536 -15124.477239380805 -13279.622836183527 
0.10502066725715972 -67147.07959477315 -55237.56556137086 -45256.66772039715 -37283.01680445946 -30465.78885370755 -24928.62522944319 -20928.825672075236 -17989.775931765238 -15676.067654315406 -13731.353961405097 -12052.174495355373 
0.10660614112784175 -61699.035068521174 -50608.25644872989 -41352.553669020046 -33988.49602304089 -27694.587627181336 -22594.670538500995 -18940.800503678467 -16276.411739307903 -14184.613209650257 -12422.75924842832 -10899.001339834442 
0.10819161499852378 -56591.10839651206 -46265.16696747567 -37693.92158326208 -30903.52851009996 -25119.835737234567 -20448.480824703045 -17119.007115980894 -14702.880681087387 -12809.90992389862 -11214.334797693009 -9833.593029271033 
0.10977561263655151 -51893.84324160789 -42267.82667469757 -34330.82366157123 -28071.321008978826 -22774.134974554152 -18515.227356147076 -15483.627002961897 -13286.327819939073 -11567.709889741172 -10121.68335740907 -8871.819807284606 
0.11136108650723354 -47644.171869845566 -38669.79875523258 -31309.55100893318 -25525.771515281143 -20681.49955393719 -16812.33937079737 -14050.796112166696 -12043.150748956363 -10473.239911743329 -9156.43508071348 -8020.934080441901 
0.11294656037791555 -43918.68893306228 -35529.27654872708 -28679.718583357084 -23310.83276238542 -18874.297662778234 -15356.461661736135 -12828.723104575041 -10979.000473667274 -9532.729768744302 -8326.834452837544 -7291.410401225137 
0.11453203424859758 -40750.750239260495 -32869.642230580364 -26459.807408152214 -21449.87936658218 -17369.014953704158 -14157.670610558158 -11827.250474646444 -10105.600594017547 -8758.1637642696 -7642.225515688431 -6688.862945821545 
0.11611750811927961 -38179.120021795956 -30720.192361925332 -24680.662980459136 -19964.485109754176 -16176.717669028432 -13219.266150494745 -11047.163950535369 -9424.013836077094 -8151.38790107714 -7104.69492715056 -6215.275514918034 
0.11770298198996161 -36216.39887990322 -29091.88840368228 -23347.94808140705 -18861.922873154792 -15301.135229545074 -12537.312525841011 -10481.659663763983 -8928.28109076028 -7708.872664929109 -6713.52947227332 -5872.528290806205 
0.11928697962798937 -34847.29846814202 -27988.289198510945 -22462.480960035227 -18140.44850373416 -14738.146514400309 -12107.462162346123 -10128.415139688455 -8617.98523715986 -7430.239601638625 -6466.1223871931725 -5655.057248321191 
0.12087245349867139 -34058.51170983292 -27382.99853577943 -21997.315098101004 -17780.080433166477 -14469.00919598615 -11908.90453788632 -9968.353152028089 -8477.95889547357 -7304.19946838129 -6354.057011998552 -5556.562139953729 
0.1224579273693534 -33800.29494360936 -27233.19235985865 -21924.377819428046 -17754.271442179845 -14467.621944379935 -11917.302951530932 -9980.411647780733 -8490.939527080194 -7317.006827257806 -6366.485388211746 -5568.55678777494 
0.12404340124003543 -34019.24128952707 -27497.99189389604 -22201.657040711543 -18026.281603379986 -14706.821713873702 -12115.738267174776 -10149.893409697339 -8640.65970522631 -7451.363561437092 -6487.350526781565 -5677.2766780593865 
0.12562887511071744 -34636.909673230606 -28103.27233511013 -22760.877399612873 -18544.54912736285 -15146.034016557303 -12465.914105636753 -10445.475700237752 -8904.084100648295 -7689.661361041891 -6700.284562592728 -5865.691198090766 
0.1272128727487452 -35574.415229492246 -28975.094601167086 -23550.01299751626 -19253.59243284246 -15734.968368601207 -12934.275006634667 -10841.046322882316 -9256.822870145044 -8008.96488443678 -6985.854419375123 -6118.642095831321 
0.12879834661942724 -36719.58187074152 -30029.06328420046 -24493.27110798609 -20087.325147766704 -16425.639328948906 -13488.97246033894 -11311.28574023272 -9675.00006832805 -8386.277796240916 -7323.363783644472 -6418.3562480269975 
0.13038382049010924 -37986.17156725967 -31181.834888110512 -25521.189036961758 -20992.174906385924 -17175.068004253524 -14092.622102849595 -11824.25840007609 -10131.803401071887 -8798.883630965789 -7692.990437613793 -6747.1921133654905 
0.13196929436079127 -39274.64573494333 -32358.145250542126 -26555.302553496374 -21901.902429896916 -17937.81561730199 -14714.164865683926 -12354.981204732063 -10603.944749947015 -9224.155955710357 -8073.317372746479 -7085.286735327729 
0.13355476823147328 -40484.95408867895 -33462.76980533122 -27536.107138355834 -22763.581300619542 -18664.04484438007 -15316.816341907539 -12875.50964963211 -11068.228972050882 -9641.69568062971 -8445.989399797474 -7415.988205617203 
0.1351402421021553 -41552.63715565823 -34437.78672881577 -28408.524205635324 -23527.144613380286 -19318.912035428584 -15878.560508373437 -13365.902852471789 -11502.677246077248 -10029.354575941092 -8792.721036023187 -7726.426354742965 
0.13672423974018305 -42387.483646608125 -35225.677681577945 -29117.587578239898 -24152.948041902422 -19874.081670991043 -16372.8861543771 -13804.994999294327 -11892.24442527793 -10375.431649551225 -9101.332224086596 -8002.371001407235 
0.13830971361086505 -42953.959093495694 -35774.60267939091 -29634.34407805878 -24618.549630898106 -20305.855922209452 -16779.7781951997 -14175.10318663109 -12220.481345388038 -10664.886493560747 -9358.827291261909 -8233.028668956744 
0.13989518748154708 -43213.611773253324 -36068.13090343199 -29931.719760202184 -24894.88029773515 -20593.31758539325 -17084.80806820405 -14463.409129206055 -12474.322187950513 -10885.19310891796 -9554.94280450503 -8411.005563097704 
0.14148066135222911 -43143.46136978149 -36082.968935517914 -29998.27779823482 -24980.56816850922 -20729.817833208897 -17273.26563149984 -14656.165020097415 -12645.032713421679 -11031.290933124132 -9684.871820266158 -8530.149489393949 
0.14306613522291112 -42743.249619169335 -35814.65491531657 -29831.79117431234 -24873.836002284028 -20713.699161595534 -17341.856265989347 -14749.364532471973 -12728.714797566958 -11099.761053086055 -9745.764984801288 -8588.151695045088 
0.14465160909359315 -42023.299849486866 -35283.13781519588 -29441.198806743658 -24575.149645797123 -20542.559701506143 -17289.359864849364 -14741.363489330746 -12722.62080746075 -11087.433880229317 -9735.140580621515 -8583.653858725193 
0.1462356067316209 -41019.634120445204 -34493.83963759047 -28841.678152071032 -24107.006414214047 -20227.630511407195 -17111.093332677257 -14624.073985824944 -12622.178375194562 -10993.477088487485 -9653.242248088574 -8516.523109101843 
0.14782108060230292 -39749.19914823146 -33492.08367585447 -28054.56425774314 -23483.019867021205 -19779.151237275433 -16813.541504736895 -14402.745982820308 -12432.575208958991 -10822.732480347739 -9503.729669816279 -8388.94963203124 
0.14940655447298495 -38273.849302005925 -32307.41793336594 -27108.8072645493 -22724.471432233124 -19210.457368586707 -16404.815271457875 -14083.033794685949 -12158.61677390455 -10579.754427449636 -9290.986016660212 -8205.136846282508 
0.15099202834366696 -36634.96518420306 -30967.45736851771 -26034.073310813634 -21855.14109211438 -18536.437284274896 -15895.074484338413 -13672.353967793295 -11806.210227912099 -10269.766187571575 -9020.067151372394 -7970.155424544235 
0.152577502214349 -34891.39024282449 -29537.27242794167 -24867.81749605989 -20901.25987594481 -17778.814957964314 -15300.054347771207 -13183.02819211263 -11385.769629694587 -9901.386774217903 -8697.3482180004 -7688.11495706895 
0.154162976085031 -33095.04340644926 -28045.803395798102 -23642.45205766063 -19893.491775437935 -16959.723065342834 -14633.68091754939 -12625.270413696151 -10906.630951808624 -9483.993938551175 -8332.225450614336 -7368.2977067801985 
0.15574697372305876 -31298.72869952319 -26537.591997422518 -22388.18103685187 -18852.583885488384 -16097.25513009994 -13914.688836550002 -12016.13186247462 -10382.729776393575 -9028.44161882739 -7933.167788100098 -7017.338756634912 
0.1573324475937408 -29554.172545410467 -25055.373634183634 -21139.83888484013 -17806.93476667328 -15215.039845760059 -13161.986111302962 -11371.003274782535 -9826.843574943823 -8545.400168210972 -7509.032571753304 -6642.537479625842 
0.1589179214644228 -27893.588843932746 -23630.955682460866 -19924.710818791107 -16780.186269395246 -14335.445801383015 -12397.974856598123 -10708.45430505021 -9252.597401805044 -8045.149608905771 -7069.231714170377 -6253.580945591368 
0.16050339533510483 -26363.982360758844 -22297.365398895825 -18773.070061107854 -15790.373792215498 -13472.959456555254 -11639.12052256161 -10044.778895495518 -8674.146759841178 -7538.972435653029 -6622.132780356376 -5856.221406888682 
0.16208886920578683 -24990.271880030574 -21075.45274936333 -17701.25414056746 -14857.380017565793 -12647.703801701555 -10901.80161111016 -9394.04598349438 -8104.427849497809 -7038.965792009261 -6178.8999824418215 -5460.6596259701555 
0.16367286684381457 -23784.717216852485 -19980.247319023852 -16718.269260298854 -13991.346474957245 -11872.785807892553 -10200.488167722942 -8769.274374765664 -7553.916777445558 -6553.463491992547 -5746.696038278851 -5073.421987550641 
0.1652583407144966 -22745.50060380529 -19013.273423545343 -15838.396595331356 -13203.978013595659 -11156.738912932346 -9543.586152731148 -8178.029986452433 -7029.023398224495 -6088.138292121663 -5331.114044071232 -4700.288593644958 
0.1668438145851786 -21872.653142667914 -18179.39348438017 -15062.170334674996 -12496.188854561615 -10503.59379411029 -8937.871854944016 -7628.170058840333 -6537.47193079224 -5650.062520933543 -4938.45042996612 -4346.803109073327 
0.16842928845586064 -21151.635109960116 -17473.50705085553 -14382.520279747081 -11864.369277535314 -9911.620044473997 -8382.262905843314 -7120.727612122202 -6082.488587028449 -5243.559372808826 -4572.750161109367 -4016.1439647829447 
0.17001476232654267 -20547.909533141705 -16860.120221502777 -13791.034326059209 -11310.88298138518 -9381.712031442794 -7874.612213294002 -6654.058325727168 -5664.97131453835 -4871.970536110934 -4238.825211241705 -3713.9356198268424 
0.17160023619722467 -20032.61080641999 -16328.096056379549 -13269.186046793362 -10816.771232671232 -8903.595400569262 -7412.449155605451 -6227.800382234048 -5283.9368239622 -4533.836493966669 -3936.034114332413 -3440.8902438412365 
0.17318423383525244 -19577.682091202718 -15861.411165618254 -12804.152884609115 -10378.559894486329 -8474.972826401987 -6990.417225388553 -5838.5892394823495 -4939.880395702479 -4232.092680316267 -3667.2392829693035 -3198.6610751074404 
0.17476970770593445 -19145.462604571876 -15428.718419949255 -12387.291531272998 -9988.384153391067 -8085.121049662016 -6601.698246036058 -5482.947724548145 -4631.444992262129 -3966.733376441713 -3433.3337898493164 -2988.7712895202612 
0.17635518157661648 -18728.47582824021 -15020.200526472261 -11998.085329118348 -9634.177428328296 -7731.568398283175 -6244.285365175427 -5158.29109546196 -4355.92156225442 -3735.4413058921414 -3232.8321626596244 -2810.6637542226827 
0.1779406554472985 -18296.890616498706 -14620.807620420055 -11634.117847075375 -9314.203134224157 -7412.998443375761 -5919.4640680387565 -4867.2067626829285 -4116.011145686414 -3540.426484749696 -3067.2138905056145 -2665.0860042272816 
0.1795261293179805 -17843.848240959815 -14228.687879393916 -11292.870527165223 -9022.132022088459 -7126.466680828747 -5631.911182738775 -4615.130044598869 -3914.3268500726226 -3381.829636932386 -2936.0686317533336 -2552.055216883441 
0.18111160318866254 -17384.842321110184 -13842.120814219727 -10968.275881501191 -8758.395909083772 -6878.123773046638 -5386.447398971755 -4405.147853525543 -3752.6412989662817 -3260.3034234314864 -2839.0185106519148 -2470.3108799316797 
0.18269560082669029 -16909.281652284124 -13466.564792144469 -10671.791870806223 -8525.653307365712 -6671.672492364887 -5195.667062072715 -4249.044163109233 -3637.009804797455 -3177.1771925032954 -2775.947703541572 -2419.981974369722 
0.18428107469737232 -16444.690398965344 -13115.974704794964 -10407.575861983398 -8329.488416730868 -6516.448044397026 -5068.762841533073 -4153.668116900941 -3571.3222612787245 -3133.797678424907 -2746.447145782875 -2399.4530127701664 
0.18586654856805432 -16015.463361856646 -12800.436946988037 -10184.49426802206 -8175.1266252163705 -6419.198530754609 -5015.209250067719 -4127.160385634076 -3560.2871128915604 -3131.6310126424605 -2749.8472145837086 -2406.6769383317583 
0.18745202243873635 -15623.836873561362 -12536.66470751842 -10013.446472671127 -8063.514760851196 -6382.028967200531 -5043.649418608797 -4176.356936117632 -3605.28662803176 -3168.3121513370616 -2783.598657202822 -2440.566997372243 
